player_id,player_name,team_abbreviation,overall_rank,component,score
1643447,Gabriela Jaquez,CHI,105,impact,40.37083860092709
1627671,Rachel Banham,CHI,106,impact,52.88532448377581
1642290,Aaliyah Edwards,CON,107,impact,39.2672777075432
1643494,Frieda Buhner,PDX,108,impact,29.54461651917404
1629501,Alanna Smith,DAL,109,impact,37.86346396965866
1629576,Maria Conde,TOR,110,impact,31.797829751369573
1642809,Saniya Rivers,CON,111,impact,41.72592709650232
1642804,Te-Hina Paopao,ATL,112,impact,17.205278128950695
1641649,Diamond Miller,CON,113,impact,33.655973451327434
1628915,Kia Nurse,TOR,114,impact,16.026654024441637
1641660,Zia Cooke,SEA,115,impact,35.82227138643068
1642781,Georgia Amoore,WAS,116,impact,35.82095448798989
1631118,Lexi Held,PHX,117,impact,41.44806152549516
1643449,Charlisse Leger-Walker,CON,118,impact,40.95422461019806
1630143,Luisa Geiselsoder,PDX,119,impact,49.72476822587442
1642296,Nyadiew Puoch,PDX,120,impact,40.625
203827,Natasha Howard,MIN,1,availability,93.77880184331798
1628932,A'ja Wilson,LVA,2,availability,73.19508448540707
1643426,Olivia Miles,MIN,3,availability,79.4162826420891
1631007,Veronica Burton,GSV,4,availability,83.17972350230416
203825,Kayla McBride,MIN,5,availability,95.39170506912444
1641648,Aliyah Boston,IND,6,availability,66.2058371735791
1628269,Nia Coffey,MIN,7,availability,90.62980030721968
1629498,Jackie Young,LVA,8,availability,95.5453149001536
1627668,Breanna Stewart,NYL,9,availability,96.00614439324116
1631009,Rhyne Howard,ATL,10,availability,79.18586789554531
1627673,Jonquel Jones,NYL,11,availability,93.77880184331798
1628909,Kelsey Mitchell,IND,12,availability,91.321044546851
1628881,Monique Billings,IND,13,availability,75.19201228878649
1629491,Jessica Shepard,DAL,14,availability,92.08909370199694
1628277,Allisha Gray,ATL,15,availability,86.09831029185868
1627675,Courtney Williams,MIN,16,availability,94.31643625192014
1629566,Han Xu,NYL,17,availability,80.79877112135176
1642815,Makayla Timpson,IND,18,availability,71.6589861751152
1642289,Kamilla Cardoso,CHI,19,availability,79.18586789554531
1631136,Pauline Astier,NYL,20,availability,93.5483870967742
1631019,NaLyssa Smith,LVA,21,availability,81.5668202764977
1628886,Jordin Canada,ATL,22,availability,85.02304147465439
1642793,Aziaha James,DAL,23,availability,74.80798771121353
1642767,Janelle Salaun,GSV,24,availability,78.11059907834101
1641652,Maddy Siegrist,DAL,25,availability,62.21198156682028
204329,Kiah Stokes,GSV,26,availability,77.80337941628265
1628931,Gabby Williams,GSV,27,availability,67.58832565284177
203026,Tiffany Hayes,GSV,28,availability,60.59907834101383
1642286,Caitlin Clark,IND,29,availability,64.13210445468509
203833,Chelsea Gray,LVA,30,availability,95.852534562212
1642784,Paige Bueckers,DAL,31,availability,76.65130568356375
1643489,Antonia Delaere,MIN,32,availability,79.87711213517666
204324,Dearica Hamby,LAS,33,availability,76.34408602150536
1642291,Angel Reese,ATL,34,availability,76.88172043010752
1642785,Sonia Citron,WAS,35,availability,67.58832565284179
1630442,Natasha Mack,PHX,36,availability,50.99846390168971
1643425,Azzi Fudd,DAL,37,availability,83.17972350230416
1629482,Sophie Cunningham,IND,38,availability,76.88172043010752
1631022,Shakira Austin,WAS,39,availability,76.34408602150536
203826,Alyssa Thomas,PHX,40,availability,78.95545314900154
1630386,Awak Kuier,DAL,41,availability,59.13978494623657
1631135,Olivia Nelson-Ododa,CON,42,availability,61.05990783410138
201886,DeWanna Bonner,PHX,43,availability,87.55760368663594
204322,Elizabeth Williams,CHI,44,availability,79.95391705069125
1630097,Kaila Charles,GSV,45,availability,76.42089093701998
1630471,Maya Caldwell,MIN,46,availability,81.79723502304148
1631055,Nyara Sabally,TOR,47,availability,46.006144393241165
203866,Kayla Thornton,GSV,48,availability,81.02918586789555
1629524,Bridget Carleton,PDX,49,availability,84.25499231950845
1628899,Myisha Hines-Allen,IND,50,availability,57.68049155145928
1642292,Jacy Sheldon,CHI,51,availability,82.56528417818741
1643427,Lauren Betts,WAS,52,availability,74.27035330261138
203014,Nneka Ogwumike,LAS,53,availability,71.5821812596006
1642287,Cameron Brink,LAS,54,availability,42.31950844854071
203398,Brittney Griner,CON,55,availability,42.16589861751152
203822,Rebekah Gardner,NYL,56,availability,74.96159754224271
1642321,Sydney Taylor,CHI,57,availability,67.74193548387096
1629546,Marine Johannes,NYL,58,availability,72.9646697388633
204333,Natasha Cloud,CHI,59,availability,80.41474654377879
1642792,Kiki Iriafen,WAS,60,availability,64.28571428571429
1643428,Flau'jae Johnson,SEA,61,availability,96.08294930875576
1642822,Kaitlyn Chen,GSV,62,availability,72.81105990783409
1629567,Natisha Hiedeman,SEA,63,availability,97.15821812596003
1630112,Tyasha Harris,IND,64,availability,50.53763440860215
1627700,Julie Allemand,TOR,65,availability,55.376344086021504
1629481,Arike Ogunbowale,DAL,66,availability,89.63133640552996
1631083,Emily Engstler,PDX,67,availability,88.70967741935483
1631044,Naz Hillmon,ATL,68,availability,75.96006144393242
1629484,Megan DiLeo,PDX,69,availability,71.19815668202766
1631086,Lexie Hull,IND,70,availability,81.95084485407067
1628508,Cecilia Zandalasini,GSV,71,availability,53.91705069124424
1643493,Noemie Brochant,PHX,72,availability,77.2657450076805
1631141,Jade Melbourne,SEA,73,availability,85.09984639016898
1643420,Laura Juskaite,TOR,74,availability,79.95391705069125
1642798,Dominique Malonga,SEA,75,availability,52.38095238095238
1629488,Brianna Turner,LVA,76,availability,58.52534562211982
1643436,Serah Williams,PDX,77,availability,52.84178187403993
1628279,Brittney Sykes,TOR,78,availability,42.54992319508448
1642782,Sarah Ashlee Barker,PDX,79,availability,66.51305683563749
203400,Skylar Diggins,CHI,80,availability,47.54224270353303
1642304,Carla Leite,PDX,81,availability,73.73271889400921
204319,Jewell Loyd,LVA,82,availability,77.57296466973887
203855,Stephanie Talbot,LVA,83,availability,84.33179723502305
1643430,Cotie McMahon,WAS,84,availability,63.44086021505376
1628922,Azura Stevens,CHI,85,availability,52.84178187403993
203828,Stefanie Dolson,SEA,86,availability,86.40552995391704
1643505,Jovana Nogic,PHX,87,availability,38.01843317972351
1628878,Ariel Atkins,LAS,88,availability,63.824884792626726
1629477,Sabrina Ionescu,NYL,89,availability,48.54070660522273
1630446,Michaela Onyenwere,WAS,90,availability,59.29339477726574
1629497,Marina Mabrey,TOR,91,availability,75.80645161290323
204365,Erica Wheeler,LAS,92,availability,75.19201228878649
1629568,Kennedy Burke,CON,93,availability,84.33179723502305
1643443,Awa Fam,SEA,94,availability,62.67281105990784
1642303,Leila Lacan,CON,95,availability,51.76651305683564
1642302,Isobel Borlase,ATL,96,availability,70.89093701996929
204330,Isabelle Harrison,TOR,97,availability,40.47619047619048
1641651,Jordan Horston,SEA,98,availability,57.98771121351766
1630996,Rae Burrell,LAS,99,availability,75.34562211981567
1643433,Raven Johnson,IND,100,availability,61.29032258064516
1627674,Kahleah Copper,PHX,101,availability,85.25345622119816
204468,Valeriane Ayayi,PHX,102,availability,50.84485407066052
1643506,Teja Oblak,PDX,103,availability,47.38863287250384
1629478,Katie Lou Samuelson,SEA,104,availability,52.84178187403993
1643447,Gabriela Jaquez,CHI,105,availability,58.14132104454685
1627671,Rachel Banham,CHI,106,availability,52.68817204301075
1642290,Aaliyah Edwards,CON,107,availability,46.08294930875576
1643494,Frieda Buhner,PDX,108,availability,59.90783410138249
1629501,Alanna Smith,DAL,109,availability,44.16282642089093
1629576,Maria Conde,TOR,110,availability,81.95084485407067
1642809,Saniya Rivers,CON,111,availability,61.674347158218126
1642804,Te-Hina Paopao,ATL,112,availability,49.23195084485406
1641649,Diamond Miller,CON,113,availability,87.86482334869432
1628915,Kia Nurse,TOR,114,availability,70.58371735791091
1641660,Zia Cooke,SEA,115,availability,85.63748079877114
1642781,Georgia Amoore,WAS,116,availability,78.72503840245776
1631118,Lexi Held,PHX,117,availability,46.23655913978494
1643449,Charlisse Leger-Walker,CON,118,availability,88.17204301075269
1630143,Luisa Geiselsoder,PDX,119,availability,46.23655913978495
1642296,Nyadiew Puoch,PDX,120,availability,74.57757296466974
203827,Natasha Howard,MIN,1,team_context,96.90265486725664
1628932,A'ja Wilson,LVA,2,team_context,77.65486725663717
1643426,Olivia Miles,MIN,3,team_context,96.90265486725664
1631007,Veronica Burton,GSV,4,team_context,90.2654867256637
203825,Kayla McBride,MIN,5,team_context,96.90265486725664
1641648,Aliyah Boston,IND,6,team_context,83.8495575221239
1628269,Nia Coffey,MIN,7,team_context,96.90265486725664
1629498,Jackie Young,LVA,8,team_context,77.65486725663717
1627668,Breanna Stewart,NYL,9,team_context,64.38053097345133
1631009,Rhyne Howard,ATL,10,team_context,71.23893805309734
1627673,Jonquel Jones,NYL,11,team_context,64.38053097345133
1628909,Kelsey Mitchell,IND,12,team_context,83.8495575221239
1628881,Monique Billings,IND,13,team_context,83.8495575221239
1629491,Jessica Shepard,DAL,14,team_context,57.52212389380531
1628277,Allisha Gray,ATL,15,team_context,71.23893805309734
1627675,Courtney Williams,MIN,16,team_context,96.90265486725664
1629566,Han Xu,NYL,17,team_context,64.38053097345133
1642815,Makayla Timpson,IND,18,team_context,83.8495575221239
1642289,Kamilla Cardoso,CHI,19,team_context,44.02654867256637
1631136,Pauline Astier,NYL,20,team_context,64.38053097345133
1631019,NaLyssa Smith,LVA,21,team_context,77.65486725663717
1628886,Jordin Canada,ATL,22,team_context,71.23893805309734
1642793,Aziaha James,DAL,23,team_context,57.52212389380531
1642767,Janelle Salaun,GSV,24,team_context,90.2654867256637
1641652,Maddy Siegrist,DAL,25,team_context,57.52212389380531
204329,Kiah Stokes,GSV,26,team_context,90.2654867256637
1628931,Gabby Williams,GSV,27,team_context,90.2654867256637
203026,Tiffany Hayes,GSV,28,team_context,90.2654867256637
1642286,Caitlin Clark,IND,29,team_context,83.8495575221239
203833,Chelsea Gray,LVA,30,team_context,77.65486725663717
1642784,Paige Bueckers,DAL,31,team_context,57.52212389380531
1643489,Antonia Delaere,MIN,32,team_context,96.90265486725664
204324,Dearica Hamby,LAS,33,team_context,30.30973451327434
1642291,Angel Reese,ATL,34,team_context,71.23893805309734
1642785,Sonia Citron,WAS,35,team_context,50.88495575221239
1630442,Natasha Mack,PHX,36,team_context,37.16814159292036
1643425,Azzi Fudd,DAL,37,team_context,57.52212389380531
1629482,Sophie Cunningham,IND,38,team_context,83.8495575221239
1631022,Shakira Austin,WAS,39,team_context,50.88495575221239
203826,Alyssa Thomas,PHX,40,team_context,37.16814159292036
1630386,Awak Kuier,DAL,41,team_context,57.52212389380531
1631135,Olivia Nelson-Ododa,CON,42,team_context,3.3185840707964607
201886,DeWanna Bonner,PHX,43,team_context,37.16814159292036
204322,Elizabeth Williams,CHI,44,team_context,44.02654867256637
1630097,Kaila Charles,GSV,45,team_context,90.2654867256637
1630471,Maya Caldwell,MIN,46,team_context,96.90265486725664
1631055,Nyara Sabally,TOR,47,team_context,10.17699115044248
203866,Kayla Thornton,GSV,48,team_context,90.2654867256637
1629524,Bridget Carleton,PDX,49,team_context,17.035398230088493
1628899,Myisha Hines-Allen,IND,50,team_context,83.8495575221239
1642292,Jacy Sheldon,CHI,51,team_context,44.02654867256637
1643427,Lauren Betts,WAS,52,team_context,50.88495575221239
203014,Nneka Ogwumike,LAS,53,team_context,30.30973451327434
1642287,Cameron Brink,LAS,54,team_context,30.30973451327434
203398,Brittney Griner,CON,55,team_context,3.3185840707964607
203822,Rebekah Gardner,NYL,56,team_context,64.38053097345133
1642321,Sydney Taylor,CHI,57,team_context,44.02654867256637
1629546,Marine Johannes,NYL,58,team_context,64.38053097345133
204333,Natasha Cloud,CHI,59,team_context,44.02654867256637
1642792,Kiki Iriafen,WAS,60,team_context,50.88495575221239
1643428,Flau'jae Johnson,SEA,61,team_context,23.45132743362832
1642822,Kaitlyn Chen,GSV,62,team_context,90.2654867256637
1629567,Natisha Hiedeman,SEA,63,team_context,23.45132743362832
1630112,Tyasha Harris,IND,64,team_context,83.8495575221239
1627700,Julie Allemand,TOR,65,team_context,10.17699115044248
1629481,Arike Ogunbowale,DAL,66,team_context,57.52212389380531
1631083,Emily Engstler,PDX,67,team_context,17.035398230088493
1631044,Naz Hillmon,ATL,68,team_context,71.23893805309734
1629484,Megan DiLeo,PDX,69,team_context,17.035398230088493
1631086,Lexie Hull,IND,70,team_context,83.8495575221239
1628508,Cecilia Zandalasini,GSV,71,team_context,90.2654867256637
1643493,Noemie Brochant,PHX,72,team_context,37.16814159292036
1631141,Jade Melbourne,SEA,73,team_context,23.45132743362832
1643420,Laura Juskaite,TOR,74,team_context,10.17699115044248
1642798,Dominique Malonga,SEA,75,team_context,23.45132743362832
1629488,Brianna Turner,LVA,76,team_context,77.65486725663717
1643436,Serah Williams,PDX,77,team_context,17.035398230088493
1628279,Brittney Sykes,TOR,78,team_context,10.17699115044248
1642782,Sarah Ashlee Barker,PDX,79,team_context,17.035398230088493
203400,Skylar Diggins,CHI,80,team_context,44.02654867256637
1642304,Carla Leite,PDX,81,team_context,17.035398230088493
204319,Jewell Loyd,LVA,82,team_context,77.65486725663717
203855,Stephanie Talbot,LVA,83,team_context,77.65486725663717
1643430,Cotie McMahon,WAS,84,team_context,50.88495575221239
1628922,Azura Stevens,CHI,85,team_context,44.02654867256637
203828,Stefanie Dolson,SEA,86,team_context,23.45132743362832
1643505,Jovana Nogic,PHX,87,team_context,37.16814159292036
1628878,Ariel Atkins,LAS,88,team_context,30.30973451327434
1629477,Sabrina Ionescu,NYL,89,team_context,64.38053097345133
1630446,Michaela Onyenwere,WAS,90,team_context,50.88495575221239
1629497,Marina Mabrey,TOR,91,team_context,10.17699115044248
204365,Erica Wheeler,LAS,92,team_context,30.30973451327434
1629568,Kennedy Burke,CON,93,team_context,3.3185840707964607
1643443,Awa Fam,SEA,94,team_context,23.45132743362832
1642303,Leila Lacan,CON,95,team_context,3.3185840707964607
1642302,Isobel Borlase,ATL,96,team_context,71.23893805309734
204330,Isabelle Harrison,TOR,97,team_context,10.17699115044248
1641651,Jordan Horston,SEA,98,team_context,23.45132743362832
1630996,Rae Burrell,LAS,99,team_context,30.30973451327434
1643433,Raven Johnson,IND,100,team_context,83.8495575221239
1627674,Kahleah Copper,PHX,101,team_context,37.16814159292036
204468,Valeriane Ayayi,PHX,102,team_context,37.16814159292036
1643506,Teja Oblak,PDX,103,team_context,17.035398230088493
1629478,Katie Lou Samuelson,SEA,104,team_context,23.45132743362832
1643447,Gabriela Jaquez,CHI,105,team_context,44.02654867256637
1627671,Rachel Banham,CHI,106,team_context,44.02654867256637
1642290,Aaliyah Edwards,CON,107,team_context,3.3185840707964607
1643494,Frieda Buhner,PDX,108,team_context,17.035398230088493
1629501,Alanna Smith,DAL,109,team_context,57.52212389380531
1629576,Maria Conde,TOR,110,team_context,10.17699115044248
1642809,Saniya Rivers,CON,111,team_context,3.3185840707964607
1642804,Te-Hina Paopao,ATL,112,team_context,71.23893805309734
1641649,Diamond Miller,CON,113,team_context,3.3185840707964607
1628915,Kia Nurse,TOR,114,team_context,10.17699115044248
1641660,Zia Cooke,SEA,115,team_context,23.45132743362832
1642781,Georgia Amoore,WAS,116,team_context,50.88495575221239
1631118,Lexi Held,PHX,117,team_context,37.16814159292036
1643449,Charlisse Leger-Walker,CON,118,team_context,3.3185840707964607
1630143,Luisa Geiselsoder,PDX,119,team_context,17.035398230088493
1642296,Nyadiew Puoch,PDX,120,team_context,17.035398230088493
