player_id,player_name,team_id,team_abbreviation,position,games_played,team_games_played,availability_rate,minutes,box_minutes,box_games_played,box_starts,start_rate,starter_role_flag,pbpstats_minutes,pbpstats_games_played,eligibility_minutes_source,candidate_tier,eligible_flag,points_per_75,rebounds_per_75,assists_per_75,stocks_per_75,turnovers_per_75,assist_turnover_ratio,usage,ts_pct_feature,efg_pct_feature,shotquality_pbp_feature,shot_making_over_shotquality_pbp,fta_rate_feature,on_court_net_rating,team_relative_net_rating,team_win_pct,team_net_rating,sample_size_flag,shooting_efficiency_category,shotquality_pbp_profile_label,shot_diet_profile_label,specialized_shooter_label,shot_diet_risk_label,rim_fga_share,three_point_fga_share,midrange_fga_share
1643506,Teja Oblak,1611661327,PDX,G,23.0,32,0.71875,301.0,301.0,23.0,0.0,0.0,False,313.0,24,sportsdataverse_player_box,Core Candidate,True,9.012605042016807,2.2058823529411766,4.159663865546218,1.0084033613445378,3.9075630252100844,1.064516129032258,27.93053545586107,0.5458015267175572,0.5282258064516129,0.4866012195121951,0.0416245869394177,0.1290322580645161,-6.7768361581921255,-1.453018294267551,,-5.323817863924575,Usable,Average Efficiency,Tough-Shot Maker,Diversified Shot Profile,Balanced Three-Level Scorer,Clean Shot Profile,0.2580645161290322,0.3951612903225806,0.3467741935483871
1643455,Angela Dugalic,1611661322,WAS,F,26.0,32,0.8125,295.0,295.0,26.0,3.0,0.11538461538461539,False,306.0,28,sportsdataverse_player_box,Watchlist,False,5.866274179983179,4.983179142136249,1.3246425567703952,1.1984861227922625,1.4507989907485284,0.9130434782608695,17.346938775510203,0.484375,0.4588235294117647,0.5054261904761905,-0.0466026610644258,0.2705882352941176,-13.090265987549529,-12.437191208996893,,-0.6530747785526358,Low,Low Efficiency,Average Shot Quality Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.4117647058823529,0.3411764705882353,0.2470588235294117
1643462,Chance Gray,1611661320,LAS,G,24.0,32,0.75,250.0,250.0,24.0,0.0,0.0,False,304.0,29,sportsdataverse_player_box,Watchlist,False,4.724409448818897,2.0669291338582676,1.6535433070866141,0.23622047244094488,1.1811023622047243,1.4,13.194444444444445,0.5333333333333333,0.4779411764705882,0.5312401515151515,-0.0532989750445632,0.2647058823529412,-18.70016690598952,-13.909035028160389,,-4.79113187782913,Low,Low Efficiency,Average Shot Quality Profile,Perimeter-Leaning,Above-Break Spacer,Clean Shot Profile,0.1617647058823529,0.75,
1628317,Karlie Samuelson,1611661327,PDX,G,17.0,32,0.53125,250.0,250.0,17.0,0.0,0.0,False,304.0,20,sportsdataverse_player_box,Watchlist,False,5.899581589958159,1.694560669456067,1.1297071129707112,0.6903765690376569,0.502092050209205,2.25,11.869436201780417,0.6458333333333334,0.609375,0.52400546875,0.08536953125,0.265625,-7.675501252079798,-2.351683388155223,,-5.323817863924575,Low,Strong Efficiency,Average Shot Quality Profile,Modern Shot Diet,Low-Volume Efficient Shooter,Clean Shot Profile,0.046875,0.890625,0.0625
1642804,Te-Hina Paopao,1611661330,ATL,G,24.0,32,0.75,301.0,301.0,24.0,1.0,0.041666666666666664,False,301.0,24,sportsdataverse_player_box,Core Candidate,True,5.745469522240527,1.359143327841845,2.3476112026359144,0.4942339373970346,0.9884678747940692,2.375,15.826330532212886,0.4793814432989691,0.4623655913978494,0.5045881720430108,-0.0422225806451613,0.086021505376344,-8.979923079637274,-14.654800154431229,,5.6748770747939545,Low,Low Efficiency,Average Shot Quality Profile,Modern Shot Diet,High-Volume Low-Efficiency Shooter,Clean Shot Profile,0.0967741935483871,0.6451612903225807,0.2580645161290322
204335,Betnijah Laney-Hamilton,1611661322,WAS,G,,32,,,,,,,False,300.0,18,missing_sportsdataverse_player_box,Ineligible,False,5.348258706467662,2.1144278606965172,1.7412935323383083,0.5597014925373134,1.7412935323383083,1.0,16.79049034175334,0.5058823529411764,0.4452054794520548,0.4791479452054795,-0.0339424657534246,0.3561643835616438,6.258371310778799,6.9114460893314345,,-0.6530747785526358,Low,Low Efficiency,Tough Shot Profile,Perimeter-Leaning,High-Volume Low-Efficiency Shooter,High Variance Profile,0.0821917808219178,0.5616438356164384,0.3561643835616438
1642797,Anastasiia Olairi Kosu,1611661324,MIN,F,27.0,34,0.7941176470588235,298.0,298.0,27.0,0.0,0.0,False,296.0,27,sportsdataverse_player_box,Watchlist,False,6.841216216216216,3.7373310810810807,1.2035472972972971,1.8369932432432434,1.2035472972972971,1.0,17.105263157894736,0.5510204081632653,0.4878048780487805,0.5330134146341463,-0.0452085365853658,0.4024390243902439,20.116482469131583,7.5737349851034566,,12.542747484028126,Low,Average Efficiency,Average Shot Quality Profile,Paint-Oriented,No Clear Shooting Specialty,Spacing-Limited Profile,0.6097560975609756,0.0365853658536585,0.3536585365853658
1642786,Aicha Coulibaly,1611661329,CHI,G,18.0,33,0.5454545454545454,228.0,228.0,18.0,2.0,0.1111111111111111,False,295.0,22,sportsdataverse_player_box,Watchlist,False,6.711822660098522,3.571428571428571,0.8620689655172413,1.293103448275862,0.8004926108374385,1.0769230769230769,16.9811320754717,0.5240384615384616,0.4024390243902439,0.5655932926829268,-0.1631542682926828,0.5853658536585366,10.577091596405268,11.578736251972913,,-1.0016446555676453,Low,Efficiency Concern,High-Quality Shot Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.5487804878048781,0.2073170731707317,0.2439024390243902
1643431,Madina Okot,1611661330,ATL,C,27.0,32,0.84375,261.0,261.0,27.0,2.0,0.07407407407407407,False,273.0,31,sportsdataverse_player_box,Watchlist,False,11.911357340720222,7.202216066481994,0.4155124653739612,1.1772853185595569,2.631578947368421,0.15789473684210525,27.10280373831776,0.6323529411764706,0.5905172413793104,0.5757314655172414,0.0147857758620689,0.396551724137931,-6.375227686703099,-12.050104761497053,,5.6748770747939545,Usable,Strong Efficiency,High-Quality Shot Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.7931034482758621,0.0689655172413793,0.1379310344827586
1643448,Nell Angloma,1611661323,CON,F,25.0,31,0.8064516129032258,251.0,251.0,25.0,0.0,0.0,False,272.0,27,sportsdataverse_player_box,Watchlist,False,6.830726770929163,2.690892364305428,1.0349586016559338,1.3799448022079117,1.3799448022079117,0.75,19.175911251980985,0.4900990099009901,0.4506172839506173,0.5104413580246914,-0.059824074074074,0.5308641975308642,-2.936795423000092,5.23991693848329,,-8.176712361483382,Low,Low Efficiency,Average Shot Quality Profile,Paint-Oriented,No Clear Shooting Specialty,Midrange-Heavy Risk,0.4074074074074074,0.1851851851851851,0.4074074074074074
