game_id,game_date,team_id,team_abbreviation,opponent_team_id,opponent_team_abbreviation,home_away,home_away,team_score,opponent_team_score,team_winner,off_efg_pct,off_tov_pct,off_orb_pct,off_fta_rate,def_efg_pct,def_tov_pct,def_orb_allowed_pct,def_fta_rate_allowed,net_points
401856938,2026-05-27,11,PHX,9,NYL,away,away,74,84,False,50.8,18.9,21.2,37.3,52.2,13.1,19.4,20.9,-10
401856938,2026-05-27,9,NYL,11,PHX,home,home,84,74,True,52.2,13.1,19.4,20.9,50.8,18.9,21.2,37.3,10
401856937,2026-05-25,18,CON,129689,GSV,away,away,70,97,False,43.9,20.6,25.0,49.1,55.5,12.6,31.4,31.5,-27
401856937,2026-05-25,129689,GSV,18,CON,home,home,97,70,True,55.5,12.6,31.4,31.5,43.9,20.6,25.0,49.1,27
401856936,2026-05-25,132052,PDX,9,NYL,away,away,81,74,True,47.3,12.9,25.8,18.7,48.1,23.0,16.0,50.0,7
401856936,2026-05-25,9,NYL,132052,PDX,home,home,74,81,False,48.1,23.0,16.0,50.0,47.3,12.9,25.8,18.7,-7
401856935,2026-05-24,16,WAS,14,SEA,away,away,85,97,False,43.9,14.8,22.2,71.9,55.1,15.9,13.0,57.6,-12
401856935,2026-05-24,14,SEA,16,WAS,home,home,97,85,True,55.1,15.9,13.0,57.6,43.9,14.8,22.2,71.9,12
401856934,2026-05-24,3,DAL,9,NYL,away,away,91,76,True,57.7,9.8,20.0,29.2,44.4,10.3,26.3,19.4,15
401856934,2026-05-24,9,NYL,3,DAL,home,home,76,91,False,44.4,10.3,26.3,19.4,57.7,9.8,20.0,29.2,-15
401856933,2026-05-24,11,PHX,20,ATL,away,away,80,82,False,47.0,16.8,25.7,28.8,52.2,15.3,30.8,30.9,-2
401856933,2026-05-24,20,ATL,11,PHX,home,home,82,80,True,52.2,15.3,30.8,30.9,47.0,16.8,25.7,28.8,2
401856932,2026-05-23,6,LAS,17,LVA,away,away,101,95,True,65.7,18.8,14.8,22.4,51.3,14.1,33.3,27.6,6
401856932,2026-05-23,17,LVA,6,LAS,home,home,95,101,False,51.3,14.1,33.3,27.6,65.7,18.8,14.8,22.4,-6
401856931,2026-05-23,132052,PDX,131935,TOR,away,away,99,80,True,57.9,15.0,34.5,30.0,50.0,18.7,30.3,27.3,19
401856931,2026-05-23,131935,TOR,132052,PDX,home,home,80,99,False,50.0,18.7,30.3,27.3,57.9,15.0,34.5,30.0,-19
401856930,2026-05-23,8,MIN,19,CHI,away,away,85,75,True,45.9,18.6,38.2,28.4,35.6,11.3,14.6,41.1,10
401856930,2026-05-23,19,CHI,8,MIN,home,home,75,85,False,35.6,11.3,14.6,41.1,45.9,18.6,38.2,28.4,-10
401856929,2026-05-22,18,CON,14,SEA,away,away,59,77,False,40.3,15.0,20.0,22.6,53.3,18.2,19.4,28.3,-18
401856929,2026-05-22,14,SEA,18,CON,home,home,77,59,True,53.3,18.2,19.4,28.3,40.3,15.0,20.0,22.6,18
401856927,2026-05-22,3,DAL,20,ATL,away,away,69,86,False,42.6,15.0,25.0,16.2,59.7,20.1,23.8,21.0,-17
401856927,2026-05-22,20,ATL,3,DAL,home,home,86,69,True,59.7,20.1,23.8,21.0,42.6,15.0,25.0,16.2,17
401856928,2026-05-22,129689,GSV,5,IND,away,away,82,90,False,42.1,14.6,27.8,38.6,54.0,19.2,30.8,46.0,-8
401856928,2026-05-22,5,IND,129689,GSV,home,home,90,82,True,54.0,19.2,30.8,46.0,42.1,14.6,27.8,38.6,8
401856926,2026-05-21,6,LAS,11,PHX,away,away,97,88,True,60.2,18.7,24.1,34.4,47.8,13.7,31.4,42.0,9
401856926,2026-05-21,11,PHX,6,LAS,home,home,88,97,False,47.8,13.7,31.4,42.0,60.2,18.7,24.1,34.4,-9
401856924,2026-05-21,129689,GSV,9,NYL,away,away,87,70,True,48.6,5.7,22.5,35.2,46.8,16.9,18.2,25.8,17
401856924,2026-05-21,9,NYL,129689,GSV,home,home,70,87,False,46.8,16.9,18.2,25.8,48.6,5.7,22.5,35.2,-17
401856925,2026-05-21,131935,TOR,8,MIN,away,away,72,100,False,42.3,14.4,22.5,19.7,62.3,15.2,48.4,30.4,-28
401856925,2026-05-21,8,MIN,131935,TOR,home,home,100,72,True,62.3,15.2,48.4,30.4,42.3,14.4,22.5,19.7,28
401856923,2026-05-20,18,CON,14,SEA,away,away,80,78,True,47.9,12.2,34.4,23.6,44.4,15.9,15.6,39.7,2
401856923,2026-05-20,14,SEA,18,CON,home,home,78,80,False,44.4,15.9,15.6,39.7,47.9,12.2,34.4,23.6,-2
401856922,2026-05-20,3,DAL,19,CHI,away,away,99,89,True,56.2,8.9,27.3,31.9,51.5,10.4,18.2,35.8,10
401856922,2026-05-20,19,CHI,3,DAL,home,home,89,99,False,51.5,10.4,18.2,35.8,56.2,8.9,27.3,31.9,-10
401856921,2026-05-20,132052,PDX,5,IND,away,away,73,90,False,46.0,14.7,8.8,27.4,52.4,15.8,16.7,46.8,-17
401856921,2026-05-20,5,IND,132052,PDX,home,home,90,73,True,52.4,15.8,16.7,46.8,46.0,14.7,8.8,27.4,17
401856920,2026-05-19,131935,TOR,11,PHX,away,away,98,90,True,56.1,11.8,25.0,24.3,48.6,9.9,22.9,40.0,8
401856920,2026-05-19,11,PHX,131935,TOR,home,home,90,98,False,48.6,9.9,22.9,40.0,56.1,11.8,25.0,24.3,-8
401856919,2026-05-18,18,CON,132052,PDX,away,away,82,83,False,56.3,19.1,33.3,31.7,50.8,17.0,24.1,41.9,-1
401856919,2026-05-18,132052,PDX,18,CON,home,home,83,82,True,50.8,17.0,24.1,41.9,56.3,19.1,33.3,31.7,1
401856918,2026-05-18,16,WAS,3,DAL,away,away,69,92,False,54.1,23.7,9.1,40.8,55.0,9.4,33.3,24.3,-23
401856918,2026-05-18,3,DAL,16,WAS,home,home,92,69,True,55.0,9.4,33.3,24.3,54.1,23.7,9.1,40.8,23
401856914,2026-05-17,19,CHI,8,MIN,away,away,86,79,True,49.3,15.2,25.0,37.3,48.6,16.1,21.1,16.4,7
401856914,2026-05-17,8,MIN,19,CHI,home,home,79,86,False,48.6,16.1,21.1,16.4,49.3,15.2,25.0,37.3,-7
401856917,2026-05-17,131935,TOR,6,LAS,away,away,106,96,True,54.9,13.1,34.6,68.9,57.0,14.4,36.0,46.9,10
401856917,2026-05-17,6,LAS,131935,TOR,home,home,96,106,False,57.0,14.4,36.0,46.9,54.9,13.1,34.6,68.9,-10
401856916,2026-05-17,14,SEA,5,IND,away,away,78,89,False,39.4,8.8,8.8,38.0,50.0,18.1,25.0,32.8,-11
401856916,2026-05-17,5,IND,14,SEA,home,home,89,78,True,50.0,18.1,25.0,32.8,39.4,8.8,8.8,38.0,11
401856915,2026-05-17,17,LVA,20,ATL,away,away,85,84,True,49.3,13.9,15.0,23.3,40.4,12.7,25.6,50.7,1
401856915,2026-05-17,20,ATL,17,LVA,home,home,84,85,False,40.4,12.7,25.6,50.7,49.3,13.9,15.0,23.3,-1
401856912,2026-05-15,131935,TOR,6,LAS,away,away,95,99,False,52.9,14.0,31.2,31.4,71.6,19.3,11.1,34.5,-4
401856912,2026-05-15,6,LAS,131935,TOR,home,home,99,95,True,71.6,19.3,11.1,34.5,52.9,14.0,31.2,31.4,4
401856913,2026-05-15,19,CHI,11,PHX,away,away,83,91,False,47.1,12.2,16.7,38.2,43.5,15.8,32.3,66.1,-8
401856913,2026-05-15,11,PHX,19,CHI,home,home,91,83,True,43.5,15.8,32.3,66.1,47.1,12.2,16.7,38.2,8
401856910,2026-05-15,17,LVA,18,CON,away,away,101,94,True,65.5,19.1,12.5,55.2,50.0,12.9,30.6,18.5,7
401856910,2026-05-15,18,CON,17,LVA,home,home,94,101,False,50.0,12.9,30.6,18.5,65.5,19.1,12.5,55.2,-7
401856911,2026-05-15,16,WAS,5,IND,away,away,104,102,True,60.3,19.9,30.8,41.2,48.4,9.9,23.4,20.7,2
401856911,2026-05-15,5,IND,16,WAS,home,home,102,104,False,48.4,9.9,23.4,20.7,60.3,19.9,30.8,41.2,-2
401856909,2026-05-14,9,NYL,132052,PDX,away,away,100,82,True,61.9,13.7,14.8,29.9,50.7,16.3,20.0,29.4,18
401856909,2026-05-14,132052,PDX,9,NYL,home,home,82,100,False,50.7,16.3,20.0,29.4,61.9,13.7,14.8,29.9,-18
401856908,2026-05-14,8,MIN,3,DAL,away,away,90,86,True,65.5,19.5,26.1,31.0,50.0,12.5,26.5,32.8,4
401856908,2026-05-14,3,DAL,8,MIN,home,home,86,90,False,50.0,12.5,26.5,32.8,65.5,19.5,26.1,31.0,-4
401856907,2026-05-13,5,IND,6,LAS,away,away,87,78,True,56.3,18.3,28.6,30.2,50.9,21.8,13.8,43.9,9
401856907,2026-05-13,6,LAS,5,IND,home,home,78,87,False,50.9,21.8,13.8,43.9,56.3,18.3,28.6,30.2,-9
401856906,2026-05-13,19,CHI,129689,GSV,away,away,69,63,True,40.6,9.3,22.2,30.4,34.0,11.8,31.1,21.3,6
401856906,2026-05-13,129689,GSV,19,CHI,home,home,63,69,False,34.0,11.8,31.1,21.3,40.6,9.3,22.2,30.4,-6
401856905,2026-05-13,17,LVA,18,CON,away,away,98,69,True,57.6,15.6,36.4,29.2,35.0,13.9,19.0,34.3,29
401856905,2026-05-13,18,CON,17,LVA,home,home,69,98,False,35.0,13.9,19.0,34.3,57.6,15.6,36.4,29.2,-29
401856904,2026-05-13,14,SEA,131935,TOR,away,away,73,86,False,52.6,22.5,11.1,29.3,51.4,13.5,26.5,26.1,-13
401856904,2026-05-13,131935,TOR,14,SEA,home,home,86,73,True,51.4,13.5,26.5,26.1,52.6,22.5,11.1,29.3,13
401856902,2026-05-12,8,MIN,11,PHX,away,away,88,84,True,55.5,16.7,29.0,37.5,43.0,11.4,20.9,46.5,4
401856902,2026-05-12,11,PHX,8,MIN,home,home,84,88,False,43.0,11.4,20.9,46.5,55.5,16.7,29.0,37.5,-4
401856903,2026-05-12,9,NYL,132052,PDX,away,away,96,98,False,63.7,20.5,30.8,29.0,61.0,14.8,25.8,22.1,-2
401856903,2026-05-12,132052,PDX,9,NYL,home,home,98,96,True,61.0,14.8,25.8,22.1,63.7,20.5,30.8,29.0,2
401856901,2026-05-12,20,ATL,3,DAL,away,away,77,72,True,44.2,10.5,28.9,24.6,41.1,9.2,17.5,19.2,5
401856901,2026-05-12,3,DAL,20,ATL,home,home,72,77,False,41.1,9.2,17.5,19.2,44.2,10.5,28.9,24.6,-5
401856900,2026-05-10,11,PHX,129689,GSV,away,away,79,95,False,58.3,21.4,14.3,35.2,59.0,10.7,23.1,26.9,-16
401856900,2026-05-10,129689,GSV,11,PHX,home,home,95,79,True,59.0,10.7,23.1,26.9,58.3,21.4,14.3,35.2,16
401856898,2026-05-10,17,LVA,6,LAS,away,away,105,78,True,67.4,15.5,26.1,24.6,42.9,18.3,37.5,20.5,27
401856898,2026-05-10,6,LAS,17,LVA,home,home,78,105,False,42.9,18.3,37.5,20.5,67.4,15.5,26.1,24.6,-27
401856897,2026-05-10,9,NYL,16,WAS,away,away,98,93,True,54.3,15.6,25.8,40.6,45.6,12.3,42.2,36.2,5
401856897,2026-05-10,16,WAS,9,NYL,home,home,93,98,False,45.6,12.3,42.2,36.2,54.3,15.6,25.8,40.6,-5
401856896,2026-05-10,14,SEA,18,CON,away,away,89,82,True,52.5,15.6,18.4,54.1,45.2,16.2,28.6,30.1,7
401856896,2026-05-10,18,CON,14,SEA,home,home,82,89,False,45.2,16.2,28.6,30.1,52.5,15.6,18.4,54.1,-7
401856895,2026-05-09,19,CHI,132052,PDX,away,away,98,83,True,52.2,9.7,40.0,49.3,47.2,9.1,8.6,28.2,15
401856895,2026-05-09,132052,PDX,19,CHI,home,home,83,98,False,47.2,9.1,8.6,28.2,52.2,9.7,40.0,49.3,-15
401856899,2026-05-09,20,ATL,8,MIN,away,away,91,90,True,47.3,18.8,51.4,41.1,53.6,15.8,20.6,31.4,1
401856899,2026-05-09,8,MIN,20,ATL,home,home,90,91,False,53.6,15.8,20.6,31.4,47.3,18.8,51.4,41.1,-1
401856894,2026-05-09,11,PHX,17,LVA,away,away,99,66,True,56.5,7.7,19.4,19.5,43.7,18.6,16.7,11.3,33
401856894,2026-05-09,17,LVA,11,PHX,home,home,66,99,False,43.7,18.6,16.7,11.3,56.5,7.7,19.4,19.5,-33
401856893,2026-05-09,3,DAL,5,IND,away,away,107,104,True,68.2,16.4,12.5,36.4,56.5,14.0,22.6,27.3,3
401856893,2026-05-09,5,IND,3,DAL,home,home,104,107,False,56.5,14.0,22.6,27.3,68.2,16.4,12.5,36.4,-3
401856892,2026-05-08,129689,GSV,14,SEA,away,away,91,80,True,52.0,9.7,31.7,29.7,48.4,15.8,37.1,42.9,11
401856892,2026-05-08,14,SEA,129689,GSV,home,home,80,91,False,48.4,15.8,37.1,42.9,52.0,9.7,31.7,29.7,-11
401856890,2026-05-08,18,CON,9,NYL,away,away,75,106,False,41.0,15.2,28.6,18.1,59.7,16.6,25.9,46.3,-31
401856890,2026-05-08,9,NYL,18,CON,home,home,106,75,True,59.7,16.6,25.9,46.3,41.0,15.2,28.6,18.1,31
401856891,2026-05-08,16,WAS,131935,TOR,away,away,68,65,True,43.0,19.6,24.3,34.4,31.0,16.9,20.5,55.6,3
401856891,2026-05-08,131935,TOR,16,WAS,home,home,65,68,False,31.0,16.9,20.5,55.6,43.0,19.6,24.3,34.4,-3
