game_id,game_date,player_id,player_name,team_abbreviation,opponent_team_abbreviation,home_away,minutes,points,rebounds,assists,turnovers,field_goals_made,field_goals_attempted,three_point_field_goals_made,free_throws_attempted,plus_minus,bench_ts_pct,bench_efg_pct
401857022,2026-06-25,4433633,Kierstan Bell,LVA,DAL,home,13.0,10.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,3.0,125.0,125.0
401857022,2026-06-25,2987869,Jewell Loyd,LVA,DAL,home,26.0,8.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,12.0,58.139534883720934,50.0
401857023,2026-06-25,4790258,Raquel Carrera,NYL,SEA,away,17.0,7.0,5.0,0.0,1.0,3.0,4.0,0.0,2.0,-2.0,71.72131147540983,75.0
401857023,2026-06-25,4337216,Han Xu,NYL,SEA,away,14.0,8.0,0.0,2.0,0.0,4.0,7.0,0.0,0.0,-7.0,57.14285714285714,57.14285714285714
401857023,2026-06-25,2327695,Rebekah Gardner,NYL,SEA,away,13.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,2.0,-7.0,34.72222222222222,0.0
401857023,2026-06-25,4038379,Marine Johannes,NYL,SEA,away,19.0,6.0,1.0,2.0,3.0,2.0,7.0,2.0,0.0,-5.0,42.857142857142854,42.857142857142854
401857023,2026-06-25,3917453,Katie Lou Samuelson,SEA,NYL,home,13.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,-2.0,100.0,100.0
401857023,2026-06-25,4898400,Taylor Thierry,SEA,NYL,home,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,
401857023,2026-06-25,2529183,Stefanie Dolson,SEA,NYL,home,13.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,-1.0,53.191489361702125,0.0
401857023,2026-06-25,4432832,Zia Cooke,SEA,NYL,home,13.0,3.0,4.0,0.0,1.0,1.0,6.0,1.0,0.0,-4.0,25.0,25.0
401857021,2026-06-25,2284331,Emma Cannon,LAS,TOR,away,14.0,10.0,1.0,0.0,1.0,2.0,7.0,2.0,6.0,-8.0,51.86721991701244,42.857142857142854
401857021,2026-06-25,4874375,Jihyun Park,LAS,TOR,away,19.0,5.0,2.0,1.0,1.0,2.0,6.0,1.0,0.0,-11.0,41.66666666666667,41.66666666666667
401857021,2026-06-25,5107515,Laura Ziegler,LAS,TOR,away,11.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,-10.0,0.0,0.0
401857021,2026-06-25,4282168,Kiana Williams,LAS,TOR,away,17.0,8.0,1.0,1.0,1.0,3.0,8.0,2.0,0.0,-11.0,50.0,50.0
401857021,2026-06-25,4609797,Ta'Niya Latson,LAS,TOR,away,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
401857021,2026-06-25,5105729,Chance Gray,LAS,TOR,away,14.0,7.0,4.0,2.0,0.0,2.0,4.0,2.0,2.0,-1.0,71.72131147540983,75.0
401857021,2026-06-25,4434020,Teonni Key,TOR,LAS,home,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,,
401857021,2026-06-25,5345444,Laura Juskaite,TOR,LAS,home,20.0,10.0,12.0,2.0,0.0,4.0,13.0,2.0,0.0,14.0,38.46153846153847,38.46153846153847
401857021,2026-06-25,2569044,Temi Fagbenle,TOR,LAS,home,19.0,4.0,6.0,3.0,1.0,2.0,5.0,0.0,0.0,15.0,40.0,40.0
401857021,2026-06-25,3142327,Kia Nurse,TOR,LAS,home,15.0,12.0,3.0,0.0,0.0,3.0,8.0,2.0,4.0,-10.0,61.47540983606557,50.0
401857021,2026-06-25,5355509,Tima Pouye,TOR,LAS,home,14.0,6.0,2.0,3.0,2.0,1.0,5.0,0.0,5.0,4.0,41.666666666666664,20.0
401857020,2026-06-24,5017721,Sika Kone,ATL,GSV,away,12.0,4.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,14.0,51.54639175257733,33.33333333333333
401857020,2026-06-24,5108587,Madina Okot,ATL,GSV,away,19.0,16.0,5.0,1.0,2.0,7.0,9.0,1.0,1.0,-1.0,84.74576271186442,83.33333333333334
401857020,2026-06-24,4433431,Te-Hina Paopao,ATL,GSV,away,12.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,-3.0,33.33333333333333,33.33333333333333
401857020,2026-06-24,5105740,Indya Nivar,ATL,GSV,away,11.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,14.0,25.773195876288664,33.33333333333333
401857020,2026-06-24,5208983,Isobel Borlase,ATL,GSV,away,19.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,-1.0,50.0,50.0
401857020,2026-06-24,4432834,Laeticia Amihere,GSV,ATL,home,13.0,6.0,5.0,1.0,3.0,2.0,5.0,1.0,2.0,12.0,51.02040816326531,50.0
401857020,2026-06-24,4790264,Janelle Salaun,GSV,ATL,home,10.0,6.0,2.0,1.0,1.0,2.0,5.0,2.0,0.0,1.0,60.0,60.0
401857020,2026-06-24,1054,Tiffany Hayes,GSV,ATL,home,18.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0
401857020,2026-06-24,4065780,Kaila Charles,GSV,ATL,home,9.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,-6.0,33.33333333333333,33.33333333333333
401857020,2026-06-24,4899328,Kaitlyn Chen,GSV,ATL,home,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0
401857019,2026-06-24,5105406,Frieda Buhner,PDX,CHI,away,16.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,-10.0,25.773195876288664,0.0
401857019,2026-06-24,5209202,Nyadiew Puoch,PDX,CHI,away,13.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,-13.0,0.0,0.0
401857019,2026-06-24,4682797,Luisa Geiselsoder,PDX,CHI,away,14.0,2.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,-8.0,25.0,25.0
401857019,2026-06-24,5108550,Serah Williams,PDX,CHI,away,7.0,6.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,-3.0,100.0,100.0
401857019,2026-06-24,3056730,Karlie Samuelson,PDX,CHI,away,15.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,-15.0,100.0,100.0
401857019,2026-06-24,4433690,Holly Winterburn,PDX,CHI,away,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,50.0,50.0
401857019,2026-06-24,5346554,Teja Oblak,PDX,CHI,away,8.0,3.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,-5.0,37.5,37.5
401857019,2026-06-24,2566081,Elizabeth Williams,CHI,PDX,home,13.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,33.33333333333333,33.33333333333333
401857019,2026-06-24,2529137,Natasha Cloud,CHI,PDX,home,21.0,9.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,26.0,115.97938144329898,116.66666666666667
401857019,2026-06-24,2566186,Rachel Banham,CHI,PDX,home,6.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,75.0,75.0
401857019,2026-06-24,4432865,Jacy Sheldon,CHI,PDX,home,22.0,14.0,1.0,3.0,0.0,6.0,12.0,1.0,2.0,15.0,54.347826086956516,54.166666666666664
401857019,2026-06-24,4433433,Aicha Coulibaly,CHI,PDX,home,15.0,10.0,3.0,1.0,1.0,3.0,4.0,0.0,6.0,20.0,75.3012048192771,75.0
401857017,2026-06-24,3919496,Valeriane Ayayi,PHX,IND,away,28.0,19.0,3.0,2.0,1.0,5.0,8.0,1.0,9.0,9.0,79.43143812709029,68.75
401857017,2026-06-24,4704594,Marta Suarez,PHX,IND,away,10.0,6.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,-7.0,67.56756756756756,75.0
401857017,2026-06-24,5107404,Quionche Carter,PHX,IND,away,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0
401857017,2026-06-24,3142055,Myisha Hines-Allen,IND,PHX,home,21.0,13.0,5.0,2.0,1.0,5.0,10.0,0.0,4.0,4.0,55.27210884353742,50.0
401857017,2026-06-24,3907781,Sophie Cunningham,IND,PHX,home,20.0,5.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,-7.0,83.33333333333334,83.33333333333334
401857017,2026-06-24,4065760,Tyasha Harris,IND,PHX,home,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0
401857017,2026-06-24,4433797,Raven Johnson,IND,PHX,home,19.0,2.0,5.0,7.0,0.0,1.0,2.0,0.0,0.0,7.0,50.0,50.0
401857018,2026-06-24,4873358,Antonia Delaere,MIN,WAS,away,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-9.0,,
401857018,2026-06-24,5278237,Anastasiia Olairi Kosu,MIN,WAS,away,14.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,-9.0,50.0,50.0
401857018,2026-06-24,3913903,Teaira McCowan,MIN,WAS,away,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0
401857018,2026-06-24,4280850,Maya Caldwell,MIN,WAS,away,14.0,5.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,62.5,62.5
401857018,2026-06-24,4433411,Angela Dugalic,WAS,MIN,home,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,85.22727272727273,
401857018,2026-06-24,5105737,Lauren Betts,WAS,MIN,home,16.0,4.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,-2.0,66.66666666666666,66.66666666666666
401857018,2026-06-24,4433815,Lucy Olsen,WAS,MIN,home,5.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,7.0,34.72222222222222,0.0
401857018,2026-06-24,4583144,Cotie McMahon,WAS,MIN,home,29.0,7.0,3.0,1.0,1.0,3.0,8.0,0.0,2.0,-10.0,39.41441441441441,37.5
401857018,2026-06-24,5349415,Alicia Florez,WAS,MIN,home,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,,
401857016,2026-06-23,4337216,Han Xu,NYL,LVA,away,13.0,12.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,4.0,122.95081967213115,125.0
401857016,2026-06-23,2593770,Betnijah Laney-Hamilton,NYL,LVA,away,17.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0
401857016,2026-06-23,4038379,Marine Johannes,NYL,LVA,away,18.0,6.0,2.0,3.0,1.0,2.0,6.0,2.0,0.0,14.0,50.0,50.0
401857016,2026-06-23,5345320,Pauline Astier,NYL,LVA,away,20.0,7.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,5.0,54.347826086956516,50.0
401857016,2026-06-23,2529458,Cheyenne Parker-Tyus,LVA,NYL,home,17.0,14.0,6.0,0.0,0.0,5.0,7.0,2.0,2.0,5.0,88.83248730964468,85.71428571428571
401857016,2026-06-23,4433633,Kierstan Bell,LVA,NYL,home,9.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,-8.0,0.0,0.0
401857016,2026-06-23,2987869,Jewell Loyd,LVA,NYL,home,30.0,6.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,-6.0,42.857142857142854,42.857142857142854
401857015,2026-06-22,4399415,Maddy Siegrist,DAL,SEA,away,13.0,7.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,6.0,70.0,70.0
401857015,2026-06-22,4336633,Li Yueru,DAL,SEA,away,18.0,10.0,3.0,2.0,0.0,4.0,6.0,2.0,0.0,10.0,83.33333333333334,83.33333333333334
401857015,2026-06-22,4068159,Sug Sutton,DAL,SEA,away,10.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0
401857015,2026-06-22,4433807,Aziaha James,DAL,SEA,away,24.0,18.0,6.0,6.0,0.0,7.0,11.0,1.0,5.0,10.0,68.18181818181819,68.18181818181817
401857015,2026-06-22,2529183,Stefanie Dolson,SEA,DAL,home,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,,
401857015,2026-06-22,4432832,Zia Cooke,SEA,DAL,home,30.0,18.0,2.0,2.0,1.0,6.0,12.0,2.0,4.0,-8.0,65.40697674418605,58.333333333333336
401857015,2026-06-22,5106222,Taina Mair,SEA,DAL,home,8.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,-4.0,25.773195876288664,0.0
401857014,2026-06-22,869,DeWanna Bonner,PHX,IND,away,27.0,7.0,3.0,0.0,0.0,3.0,8.0,1.0,1.0,-15.0,41.46919431279621,43.75
401857014,2026-06-22,3919496,Valeriane Ayayi,PHX,IND,away,20.0,9.0,3.0,3.0,2.0,1.0,5.0,0.0,7.0,-6.0,55.693069306930695,20.0
401857014,2026-06-22,4873359,Kyara Linskens,PHX,IND,away,14.0,4.0,4.0,0.0,2.0,2.0,5.0,0.0,0.0,-10.0,40.0,40.0
401857014,2026-06-22,4688629,Shay Ciezki,PHX,IND,away,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,150.0,150.0
401857014,2026-06-22,5107404,Quionche Carter,PHX,IND,away,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,
401857014,2026-06-22,3142055,Myisha Hines-Allen,IND,PHX,home,14.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,150.0,150.0
401857014,2026-06-22,4433546,Makayla Timpson,IND,PHX,home,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,-3.0,56.81818181818182,
401857014,2026-06-22,5105731,Grace VanSlooten,IND,PHX,home,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,,
401857014,2026-06-22,3907781,Sophie Cunningham,IND,PHX,home,26.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,-2.0,17.006802721088434,0.0
401857014,2026-06-22,4433797,Raven Johnson,IND,PHX,home,18.0,4.0,5.0,3.0,0.0,2.0,6.0,0.0,0.0,3.0,33.33333333333333,33.33333333333333
401857013,2026-06-22,4434020,Teonni Key,TOR,ATL,away,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,
401857013,2026-06-22,5345444,Laura Juskaite,TOR,ATL,away,22.0,8.0,2.0,2.0,2.0,1.0,3.0,0.0,8.0,9.0,61.34969325153374,33.33333333333333
401857013,2026-06-22,2569044,Temi Fagbenle,TOR,ATL,away,14.0,10.0,2.0,1.0,3.0,4.0,6.0,1.0,2.0,-7.0,72.67441860465115,75.0
401857013,2026-06-22,3142327,Kia Nurse,TOR,ATL,away,15.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,22.0,45.04504504504504,37.5
401857013,2026-06-22,5355509,Tima Pouye,TOR,ATL,away,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,,
401857013,2026-06-22,5017721,Sika Kone,ATL,TOR,home,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
401857013,2026-06-22,5108587,Madina Okot,ATL,TOR,home,18.0,18.0,7.0,0.0,0.0,7.0,9.0,0.0,5.0,1.0,80.35714285714286,77.77777777777779
401857013,2026-06-22,4433431,Te-Hina Paopao,ATL,TOR,home,14.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,-19.0,50.0,50.0
401857013,2026-06-22,5105740,Indya Nivar,ATL,TOR,home,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,,
401857013,2026-06-22,5208983,Isobel Borlase,ATL,TOR,home,20.0,8.0,2.0,2.0,0.0,3.0,10.0,2.0,0.0,-19.0,40.0,40.0
401857012,2026-06-22,4433424,Maddy Westbeld,CHI,CON,away,11.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,-13.0,37.5,37.5
401857012,2026-06-22,2566081,Elizabeth Williams,CHI,CON,away,15.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,6.0,-18.0,17.730496453900706,0.0
401857012,2026-06-22,2529137,Natasha Cloud,CHI,CON,away,21.0,4.0,1.0,0.0,2.0,1.0,6.0,0.0,2.0,-27.0,29.069767441860467,16.666666666666664
401857012,2026-06-22,2566186,Rachel Banham,CHI,CON,away,16.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,-5.0,75.0,75.0
401857012,2026-06-22,4432865,Jacy Sheldon,CHI,CON,away,20.0,6.0,0.0,0.0,2.0,1.0,6.0,0.0,4.0,-11.0,38.659793814432994,16.666666666666664
401857012,2026-06-22,4433542,Saylor Poffenbarger,CHI,CON,away,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
401857012,2026-06-22,4433408,Aaliyah Edwards,CON,CHI,home,14.0,11.0,5.0,0.0,0.0,4.0,8.0,1.0,2.0,14.0,61.936936936936924,56.25
401857012,2026-06-22,4684384,Aneesah Morrow,CON,CHI,home,9.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,14.534883720930234,0.0
401857012,2026-06-22,5105732,Raegan Beers,CON,CHI,home,5.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-2.0,100.0,100.0
401857012,2026-06-22,5345319,Nell Angloma,CON,CHI,home,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-2.0,56.81818181818182,
401857012,2026-06-22,3922628,Kennedy Burke,CON,CHI,home,24.0,8.0,4.0,3.0,1.0,3.0,7.0,1.0,2.0,28.0,50.76142131979695,50.0
401857012,2026-06-22,4433514,Saniya Rivers,CON,CHI,home,13.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,17.0,53.191489361702125,0.0
401857012,2026-06-22,4898898,Gianna Kneepkens,CON,CHI,home,5.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,-2.0,66.66666666666666,66.66666666666666
401857011,2026-06-21,4790258,Raquel Carrera,NYL,LAS,away,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,,
401857011,2026-06-21,4337216,Han Xu,NYL,LAS,away,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
401857011,2026-06-21,2327695,Rebekah Gardner,NYL,LAS,away,7.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,-6.0,33.33333333333333,33.33333333333333
401857011,2026-06-21,3102133,Rebecca Allen,NYL,LAS,away,6.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-5.0,150.0,150.0
401857011,2026-06-21,4038379,Marine Johannes,NYL,LAS,away,17.0,10.0,2.0,1.0,1.0,4.0,10.0,2.0,0.0,1.0,50.0,50.0
401857011,2026-06-21,5345320,Pauline Astier,NYL,LAS,away,21.0,17.0,4.0,5.0,3.0,4.0,5.0,0.0,9.0,3.0,94.86607142857142,80.0
401857011,2026-06-21,4874375,Jihyun Park,LAS,NYL,home,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,
401857011,2026-06-21,5107515,Laura Ziegler,LAS,NYL,home,10.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,81.9672131147541,100.0
401857011,2026-06-21,4282168,Kiana Williams,LAS,NYL,home,7.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,-6.0,50.0,50.0
401857011,2026-06-21,4398764,Rae Burrell,LAS,NYL,home,26.0,19.0,3.0,4.0,3.0,5.0,10.0,2.0,7.0,-7.0,72.62996941896024,60.0
401857010,2026-06-21,4433411,Angela Dugalic,WAS,MIN,away,15.0,6.0,5.0,1.0,2.0,3.0,5.0,0.0,0.0,6.0,60.0,60.0
401857010,2026-06-21,5105737,Lauren Betts,WAS,MIN,away,18.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,50.0,50.0
401857010,2026-06-21,4433815,Lucy Olsen,WAS,MIN,away,6.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,-4.0,150.0,150.0
401857010,2026-06-21,4583144,Cotie McMahon,WAS,MIN,away,26.0,15.0,3.0,5.0,1.0,5.0,9.0,4.0,2.0,10.0,75.91093117408906,77.77777777777779
401857010,2026-06-21,4873358,Antonia Delaere,MIN,WAS,home,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
401857010,2026-06-21,5278237,Anastasiia Olairi Kosu,MIN,WAS,home,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,56.81818181818182,
401857010,2026-06-21,3913903,Teaira McCowan,MIN,WAS,home,5.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0
401857010,2026-06-21,4280850,Maya Caldwell,MIN,WAS,home,13.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,-1.0,50.0,50.0
401857009,2026-06-21,4432834,Laeticia Amihere,GSV,LVA,away,12.0,10.0,3.0,0.0,0.0,3.0,5.0,2.0,2.0,6.0,85.03401360544218,80.0
401857009,2026-06-21,4790264,Janelle Salaun,GSV,LVA,away,18.0,5.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,-16.0,51.229508196721305,37.5
401857009,2026-06-21,4066546,Nadia Fingall,GSV,LVA,away,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,100.0,100.0
401857009,2026-06-21,1054,Tiffany Hayes,GSV,LVA,away,19.0,7.0,1.0,1.0,1.0,3.0,8.0,0.0,2.0,-19.0,39.41441441441441,37.5
401857009,2026-06-21,4065780,Kaila Charles,GSV,LVA,away,19.0,7.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,71.72131147540983,62.5
401857009,2026-06-21,4899328,Kaitlyn Chen,GSV,LVA,away,24.0,11.0,2.0,2.0,2.0,4.0,8.0,1.0,3.0,-4.0,59.01287553648068,56.25
401857009,2026-06-21,5277552,Juste Jocyte,GSV,LVA,away,6.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,3.0,30.737704918032787,25.0
401857009,2026-06-21,2529458,Cheyenne Parker-Tyus,LVA,GSV,home,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,,
401857009,2026-06-21,3142086,Brianna Turner,LVA,GSV,home,17.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,,
401857009,2026-06-21,4433633,Kierstan Bell,LVA,GSV,home,14.0,5.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,35.714285714285715,35.714285714285715
401857009,2026-06-21,2987869,Jewell Loyd,LVA,GSV,home,23.0,14.0,3.0,1.0,2.0,5.0,7.0,4.0,0.0,27.0,100.0,100.0
401857008,2026-06-20,4433424,Maddy Westbeld,CHI,DAL,away,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
401857008,2026-06-20,2566081,Elizabeth Williams,CHI,DAL,away,11.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,-3.0,69.44444444444444,100.0
401857008,2026-06-20,2529137,Natasha Cloud,CHI,DAL,away,25.0,10.0,6.0,6.0,1.0,3.0,10.0,2.0,2.0,-2.0,45.955882352941174,40.0
401857008,2026-06-20,4432865,Jacy Sheldon,CHI,DAL,away,15.0,6.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,-4.0,77.31958762886599,83.33333333333334
401857008,2026-06-20,3913881,Alanna Smith,DAL,CHI,home,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,150.0,150.0
401857008,2026-06-20,4399415,Maddy Siegrist,DAL,CHI,home,12.0,9.0,3.0,0.0,0.0,3.0,6.0,2.0,2.0,13.0,65.40697674418605,66.66666666666666
401857008,2026-06-20,4336633,Li Yueru,DAL,CHI,home,15.0,5.0,6.0,1.0,1.0,1.0,2.0,0.0,4.0,-5.0,66.48936170212765,50.0
401857008,2026-06-20,4068159,Sug Sutton,DAL,CHI,home,13.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,-5.0,66.66666666666666,66.66666666666666
401857008,2026-06-20,4433807,Aziaha James,DAL,CHI,home,6.0,4.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,5.0,66.66666666666666,66.66666666666666
401857007,2026-06-20,3917453,Katie Lou Samuelson,SEA,PHX,away,27.0,7.0,5.0,3.0,0.0,3.0,8.0,1.0,0.0,-8.0,43.75,43.75
401857007,2026-06-20,4433643,Mackenzie Holmes,SEA,PHX,away,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,
401857007,2026-06-20,4898400,Taylor Thierry,SEA,PHX,away,7.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
401857007,2026-06-20,2529183,Stefanie Dolson,SEA,PHX,away,21.0,6.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,-7.0,77.31958762886599,83.33333333333334
401857007,2026-06-20,4432832,Zia Cooke,SEA,PHX,away,16.0,10.0,2.0,2.0,1.0,2.0,6.0,0.0,6.0,0.0,57.870370370370374,33.33333333333333
401857007,2026-06-20,869,DeWanna Bonner,PHX,SEA,home,23.0,10.0,4.0,1.0,0.0,3.0,5.0,1.0,3.0,18.0,79.11392405063292,70.0
401857007,2026-06-20,3919496,Valeriane Ayayi,PHX,SEA,home,22.0,18.0,10.0,0.0,2.0,4.0,7.0,2.0,8.0,22.0,85.55133079847909,71.42857142857143
401857007,2026-06-20,4873359,Kyara Linskens,PHX,SEA,home,13.0,3.0,2.0,0.0,1.0,1.0,5.0,0.0,2.0,-9.0,25.510204081632654,20.0
401857007,2026-06-20,5107404,Quionche Carter,PHX,SEA,home,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0
401857006,2026-06-20,3142055,Myisha Hines-Allen,IND,ATL,away,17.0,9.0,3.0,0.0,3.0,3.0,5.0,1.0,2.0,-1.0,76.53061224489795,70.0
401857006,2026-06-20,4433546,Makayla Timpson,IND,ATL,away,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,,
401857006,2026-06-20,2955898,Damiris Dantas,IND,ATL,away,7.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,-2.0,34.72222222222222,33.33333333333333
401857006,2026-06-20,3907781,Sophie Cunningham,IND,ATL,away,26.0,13.0,1.0,1.0,1.0,3.0,9.0,3.0,5.0,-8.0,58.03571428571429,50.0
401857006,2026-06-20,4065760,Tyasha Harris,IND,ATL,away,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,,
401857006,2026-06-20,4433797,Raven Johnson,IND,ATL,away,21.0,9.0,6.0,2.0,1.0,4.0,6.0,1.0,0.0,-5.0,75.0,75.0
401857006,2026-06-20,5017721,Sika Kone,ATL,IND,home,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-5.0,0.0,0.0
401857006,2026-06-20,5108587,Madina Okot,ATL,IND,home,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-10.0,85.22727272727273,
401857006,2026-06-20,4433431,Te-Hina Paopao,ATL,IND,home,16.0,9.0,0.0,2.0,1.0,3.0,5.0,3.0,0.0,-5.0,90.0,90.0
401857006,2026-06-20,5105740,Indya Nivar,ATL,IND,home,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-5.0,150.0,150.0
