player_id,player_name,off_poss,def_poss,on_pts_for,on_pts_against,off_court_off_poss,off_court_def_poss,off_court_pts_for,off_court_pts_against,on_ortg,on_drtg,on_net,off_ortg,off_drtg,off_net,ortg_swing,drtg_swing,net_swing,on_poss_share
1628276,Kelsey Plum,1002.0,1003.0,1126.0,1139.0,290.0,298.0,298.0,340.0,112.375249500998,113.55932203389831,-1.1840725329003163,102.75862068965517,114.09395973154362,-11.335339041888446,9.61662881134282,-0.5346376976453087,10.15126650898813,0.7755417956656346
1628277,Allisha Gray,2376.0,2377.0,2709.0,2475.0,528.0,556.0,573.9999999999999,610.9999999999999,114.01515151515152,104.1228439209087,9.892307594242808,108.71212121212119,109.89208633093523,-1.1799651188140388,5.303030303030326,-5.769242410026521,11.072272713056847,0.8181818181818182
1628278,Shatori Walker-Kimbrough,62.0,71.0,68.0,87.0,756.0,754.0,896.0,759.0,109.6774193548387,122.53521126760563,-12.857791912766928,118.5185185185185,100.6631299734748,17.85538854504371,-8.8410991636798,21.872081294130837,-30.713180457810637,0.07579462102689487
1628279,Brittney Sykes,1000.0,1008.0,1114.0,1142.0,382.0,387.0,394.99999999999994,407.0,111.4,113.29365079365078,-1.893650793650778,103.40314136125653,105.16795865633075,-1.7648172950742236,7.9968586387434755,8.12569213732003,-0.12883349857655446,0.723589001447178
1628280,Brionna Jones,316.0,313.0,371.0,355.0,418.0,427.0,481.0,432.0,117.40506329113924,113.4185303514377,3.986532939701547,115.07177033492823,101.17096018735363,13.900810147574603,2.333292956211011,12.247570164084067,-9.914277207873056,0.4305177111716621
1628317,Karlie Samuelson,732.0,730.0,778.0,834.0,1152.0,1170.0,1258.0,1280.0,106.28415300546447,114.24657534246576,-7.962422337001286,109.20138888888889,109.40170940170941,-0.2003205128205252,-2.9172358834244108,4.84486594075635,-7.7621018241807604,0.3885350318471338
1628508,Cecilia Zandalasini,1105.0,1105.0,1164.0,1097.0,1276.0,1307.0,1480.0,1353.0,105.33936651583711,99.27601809954751,6.0633484162896,115.98746081504703,103.51951032899771,12.467950486049318,-10.648094299209916,-4.243492229450197,-6.404602069759719,0.4640907181856363
1628878,Ariel Atkins,1895.0,1905.0,2013.0,2113.0,896.0,907.0,960.0,1056.0,106.2269129287599,110.91863517060368,-4.691722241843777,107.14285714285714,116.42778390297686,-9.284926760119717,-0.9159442140972374,-5.509148732373177,4.59320451827594,0.6789681117878896
1628881,Monique Billings,1460.0,1484.0,1688.0,1637.0,1508.0,1515.0,1762.0,1604.0,115.61643835616438,110.3099730458221,5.306465310342276,116.84350132625995,105.87458745874588,10.968913867514075,-1.2270629700955737,4.435385587076226,-5.6624485571718,0.4919137466307278
1628882,Lexie Brown,295.0,296.0,297.0,337.0,487.0,495.0,467.0,485.0,100.6779661016949,113.85135135135135,-13.173385249656448,95.89322381930184,97.97979797979798,-2.0865741604961414,4.7847422823930685,15.871553371553375,-11.086811089160307,0.3772378516624041
1628886,Jordin Canada,2221.0,2235.0,2559.0,2306.0,593.0,608.0,632.9999999999999,685.0,115.21837010355695,103.17673378076063,12.041636322796322,106.74536256323775,112.66447368421053,-5.9191111209727865,8.473007540319202,-9.487739903449906,17.960747443769108,0.7892679459843639
1628899,Myisha Hines-Allen,872.0,886.0,989.0,926.0,1688.0,1696.0,2005.0,1893.0,113.41743119266054,104.51467268623024,8.902758506430303,118.77962085308056,111.61556603773586,7.164054815344699,-5.3621896604200145,-7.1008933515056185,1.738703691085604,0.340625
1628909,Kelsey Mitchell,2478.0,2495.0,2942.0,2706.0,578.0,592.0,612.0,642.0,118.72477804681193,108.45691382765533,10.267864219156607,105.88235294117648,108.44594594594594,-2.5635930047694586,12.842425105635456,0.010967881709390781,12.831457223926066,0.8108638743455497
1628915,Kia Nurse,855.0,868.0,902.0,1016.0,1887.0,1900.0,2086.0,2192.0,105.49707602339183,117.05069124423963,-11.553615220847803,110.54583995760466,115.36842105263159,-4.822581095026933,-5.048763934212829,1.6822701916080405,-6.7310341258208695,0.31181619256017507
1628920,Mercedes Russell,9.0,9.0,8.0,17.0,161.0,165.0,193.0,166.0,88.88888888888889,188.88888888888889,-100.0,119.87577639751552,100.60606060606061,19.269715791454914,-30.986887508626637,88.28282828282828,-119.26971579145491,0.052941176470588235
1628922,Azura Stevens,1413.0,1413.0,1504.0,1560.0,901.0,925.0,927.0,962.0,106.44019815994339,110.40339702760085,-3.9631988676574537,102.88568257491674,104.0,-1.1143174250832573,3.5545155850266497,6.403397027600846,-2.8488814425741964,0.6106309420916163
