player,metric,value,league_pctile,rookie_pctile,rookie_rank,lower_is_better,league_median,rookie_median
Kiki Rice,on_poss_share,0.6482758620689655,65.77181208053692,86.48648648648648,6.0,False,0.5571593533487298,0.35118592195868403
Angela Dugalic,min_per_game,10.193551612903226,2.684563758389262,18.91891891891892,31.0,False,22.482577272727273,14.19479375
Angela Dugalic,usage,17.104845933231744,38.92617449664429,51.35135135135135,19.0,False,18.313632100165844,17.104845933231744
Angela Dugalic,pace_neutral_pts_75,11.926229508196721,27.516778523489933,35.13513513513514,25.0,False,14.83433734939759,13.08651026392962
Angela Dugalic,ts_pct,0.4898989898989899,14.093959731543624,32.432432432432435,26.0,False,0.5613472333600642,0.533021320852834
Angela Dugalic,efg_pct,0.45454545454545453,19.463087248322147,37.83783783783784,24.0,False,0.5155440414507773,0.4765625
Angela Dugalic,shot_quality_avg,0.508829971590909,48.99328859060403,37.83783783783784,24.0,False,0.5113504216867469,0.5156212072649572
Angela Dugalic,shot_making_over_sq,-0.054284517045454506,16.778523489932887,35.13513513513514,25.0,False,0.003609316770186388,-0.025081249999999944
Angela Dugalic,ast_75,2.5819672131147544,36.241610738255034,43.24324324324324,22.0,False,3.0952380952380953,2.9750479846449136
Angela Dugalic,tov_75,2.8278688524590168,29.53020134228188,37.83783783783784,24.0,True,2.407704654895666,2.4069319640564824
Angela Dugalic,ast_to_tov,0.9130434782608695,16.10738255033557,29.72972972972973,27.0,False,1.4210526315789473,1.4444444444444444
Angela Dugalic,ast_pts_created_75,5.901639344262295,33.557046979865774,40.54054054054054,23.0,False,7.354721549636803,6.573896353166987
Angela Dugalic,oreb_75,2.459016393442623,75.16778523489933,81.08108108108108,8.0,False,1.4296187683284458,1.3816925734024181
Angela Dugalic,dreb_75,7.355305466237943,87.91946308724832,97.2972972972973,2.0,False,3.984819734345351,3.4554973821989527
Angela Dugalic,off_fgrebound_pct,0.05778949647802107,71.81208053691275,78.37837837837837,9.0,False,0.03974141324482758,0.038836481704770234
Angela Dugalic,def_fgrebound_pct,0.22659878528045732,93.95973154362416,97.2972972972973,2.0,False,0.11404379229878943,0.10636640836981842
Angela Dugalic,stl_75,1.446945337620579,61.74496644295302,59.45945945945946,16.0,False,1.3372389200203771,1.3953488372093024
Angela Dugalic,blk_75,0.8440514469453376,65.77181208053692,78.37837837837837,9.0,False,0.5118110236220472,0.3289473684210526
Angela Dugalic,stocks_75,2.2909967845659165,65.1006711409396,78.37837837837837,9.0,False,2.0270270270270268,1.802325581395349
Angela Dugalic,foul_75,3.9790996784565915,40.939597315436245,56.75675675675676,17.0,True,3.7958115183246077,4.247572815533981
Angela Dugalic,fta_75,3.0737704918032787,42.281879194630875,45.94594594594595,21.0,False,3.6873840445269015,3.4303534303534304
Angela Dugalic,ftr,0.2840909090909091,51.006711409395976,51.35135135135135,19.0,False,0.28405797101449276,0.2840909090909091
Angela Dugalic,shot_75,10.819672131147541,34.899328859060404,43.24324324324324,22.0,False,11.850921273031826,11.188524590163935
Angela Dugalic,rim_share,0.42045454545454547,78.52348993288591,78.37837837837837,9.0,False,0.28160919540229884,0.32075471698113206
Angela Dugalic,mid_share,0.23863636363636362,69.79865771812081,67.56756756756756,13.0,True,0.292259083728278,0.28460038986354774
Angela Dugalic,three_share,0.3409090909090909,36.91275167785235,32.432432432432435,26.0,False,0.39636363636363636,0.411214953271028
Angela Dugalic,rim_accuracy,0.6216216216216216,40.26845637583892,51.35135135135135,19.0,False,0.6470588235294118,0.6216216216216216
Angela Dugalic,three_accuracy,0.13333333333333333,4.166666666666666,11.11111111111111,33.0,False,0.33098523124757095,0.31337071015970097
Angela Dugalic,unassisted_pts_share,0.15,20.13422818791946,24.324324324324326,29.0,False,0.2785515320334262,0.2594594594594595
Angela Dugalic,blocked_rate,0.07954545454545454,23.48993288590604,29.72972972972973,27.0,True,0.05263157894736842,0.06134969325153374
Angela Dugalic,on_net,-13.281324126298031,2.013422818791946,8.108108108108109,35.0,False,-1.0725857868956865,-2.9497545162915344
Angela Dugalic,net_swing,-15.283488628462536,2.684563758389262,2.7027027027027026,37.0,False,-0.08191443580182067,-0.5678240640811936
Angela Dugalic,ortg_swing,-10.439110070257613,6.0402684563758395,10.81081081081081,34.0,False,0.14766015447524694,-0.5207334994568953
Angela Dugalic,drtg_swing,4.844378558204923,18.120805369127517,10.81081081081081,34.0,True,-0.15310607673868049,-1.0957674714839953
Angela Dugalic,on_poss_share,0.2481692432872254,2.684563758389262,18.91891891891892,31.0,False,0.5571593533487298,0.35118592195868403
Gianna Kneepkens,min_per_game,7.955555555555556,,2.7027027027027026,37.0,False,22.482577272727273,14.19479375
Gianna Kneepkens,usage,16.02287792631069,,27.027027027027028,28.0,False,18.313632100165844,17.104845933231744
Gianna Kneepkens,pace_neutral_pts_75,14.269141531322505,,67.56756756756756,13.0,False,14.83433734939759,13.08651026392962
Gianna Kneepkens,ts_pct,0.533021320852834,,51.35135135135135,19.0,False,0.5613472333600642,0.533021320852834
Gianna Kneepkens,efg_pct,0.47101449275362317,,45.94594594594595,21.0,False,0.5155440414507773,0.4765625
Gianna Kneepkens,shot_quality_avg,0.4930886473429952,,16.216216216216218,32.0,False,0.5113504216867469,0.5156212072649572
Gianna Kneepkens,shot_making_over_sq,-0.022074154589372008,,54.054054054054056,18.0,False,0.003609316770186388,-0.025081249999999944
Gianna Kneepkens,ast_75,1.91415313225058,,27.027027027027028,28.0,False,3.0952380952380953,2.9750479846449136
Gianna Kneepkens,tov_75,0.6960556844547563,,100.0,1.0,True,2.407704654895666,2.4069319640564824
Gianna Kneepkens,ast_to_tov,2.75,,97.2972972972973,2.0,False,1.4210526315789473,1.4444444444444444
Gianna Kneepkens,ast_pts_created_75,4.698375870069605,,24.324324324324326,29.0,False,7.354721549636803,6.573896353166987
Gianna Kneepkens,oreb_75,2.088167053364269,,75.67567567567568,10.0,False,1.4296187683284458,1.3816925734024181
Gianna Kneepkens,dreb_75,2.7027027027027026,,24.324324324324326,29.0,False,3.984819734345351,3.4554973821989527
Gianna Kneepkens,off_fgrebound_pct,0.052697453793256625,,72.97297297297297,11.0,False,0.03974141324482758,0.038836481704770234
Gianna Kneepkens,def_fgrebound_pct,0.06906590656590657,,24.324324324324326,29.0,False,0.11404379229878943,0.10636640836981842
Gianna Kneepkens,stl_75,0.5067567567567568,,10.81081081081081,34.0,False,1.3372389200203771,1.3953488372093024
Gianna Kneepkens,blk_75,0.16891891891891891,,29.72972972972973,27.0,False,0.5118110236220472,0.3289473684210526
Gianna Kneepkens,stocks_75,0.6756756756756757,,8.108108108108109,35.0,False,2.0270270270270268,1.802325581395349
Gianna Kneepkens,foul_75,6.081081081081082,,13.513513513513514,33.0,True,3.7958115183246077,4.247572815533981
Gianna Kneepkens,fta_75,3.1322505800464038,,48.64864864864865,20.0,False,3.6873840445269015,3.4303534303534304
Gianna Kneepkens,ftr,0.2608695652173913,,45.94594594594595,21.0,False,0.28405797101449276,0.2840909090909091
Gianna Kneepkens,shot_75,12.006960556844549,,75.67567567567568,10.0,False,11.850921273031826,11.188524590163935
Gianna Kneepkens,rim_share,0.15942028985507245,,10.81081081081081,34.0,False,0.28160919540229884,0.32075471698113206
Gianna Kneepkens,mid_share,0.3333333333333333,,21.62162162162162,30.0,True,0.292259083728278,0.28460038986354774
Gianna Kneepkens,three_share,0.5072463768115942,,81.08108108108108,8.0,False,0.39636363636363636,0.411214953271028
Gianna Kneepkens,rim_accuracy,0.6363636363636364,,62.16216216216216,15.0,False,0.6470588235294118,0.6216216216216216
Gianna Kneepkens,three_accuracy,0.2571428571428571,,30.555555555555557,26.0,False,0.33098523124757095,0.31337071015970097
Gianna Kneepkens,unassisted_pts_share,0.24615384615384617,,45.94594594594595,21.0,False,0.2785515320334262,0.2594594594594595
Gianna Kneepkens,blocked_rate,0.043478260869565216,,70.27027027027027,12.0,True,0.05263157894736842,0.06134969325153374
Gianna Kneepkens,on_net,-12.932944545473546,,10.81081081081081,34.0,False,-1.0725857868956865,-2.9497545162915344
Gianna Kneepkens,net_swing,-2.0636411055654946,,45.94594594594595,21.0,False,-0.08191443580182067,-0.5678240640811936
Gianna Kneepkens,ortg_swing,-2.4893573505728597,,40.54054054054054,23.0,False,0.14766015447524694,-0.5207334994568953
Gianna Kneepkens,drtg_swing,-0.42571624500736505,,48.64864864864865,20.0,True,-0.15310607673868049,-1.0957674714839953
Gianna Kneepkens,on_poss_share,0.20102611940298507,,2.7027027027027026,37.0,False,0.5571593533487298,0.35118592195868403
Charlisse Leger-Walker,min_per_game,23.497622857142858,56.375838926174495,81.08108108108108,8.0,False,22.482577272727273,14.19479375
Charlisse Leger-Walker,usage,16.50724580294344,32.88590604026846,40.54054054054054,23.0,False,18.313632100165844,17.104845933231744
Charlisse Leger-Walker,pace_neutral_pts_75,11.004932182490752,18.79194630872483,32.432432432432435,26.0,False,14.83433734939759,13.08651026392962
Charlisse Leger-Walker,ts_pct,0.4787576440296106,10.738255033557047,29.72972972972973,27.0,False,0.5613472333600642,0.533021320852834
Charlisse Leger-Walker,efg_pct,0.44052863436123346,13.422818791946309,32.432432432432435,26.0,False,0.5155440414507773,0.4765625
Charlisse Leger-Walker,shot_quality_avg,0.4764006607929515,10.738255033557047,2.7027027027027026,37.0,False,0.5113504216867469,0.5156212072649572
Charlisse Leger-Walker,shot_making_over_sq,-0.03587202643171805,27.516778523489933,43.24324324324324,22.0,False,0.003609316770186388,-0.025081249999999944
Charlisse Leger-Walker,ast_75,5.594944512946979,83.22147651006712,83.78378378378379,7.0,False,3.0952380952380953,2.9750479846449136
Charlisse Leger-Walker,tov_75,2.8668310727496915,28.187919463087248,35.13513513513514,25.0,True,2.407704654895666,2.4069319640564824
Charlisse Leger-Walker,ast_to_tov,1.9516129032258065,77.18120805369128,83.78378378378379,7.0,False,1.4210526315789473,1.4444444444444444
Charlisse Leger-Walker,ast_pts_created_75,12.4845869297164,81.20805369127517,81.08108108108108,8.0,False,7.354721549636803,6.573896353166987
Charlisse Leger-Walker,oreb_75,0.4161528976572133,10.06711409395973,2.7027027027027026,37.0,False,1.4296187683284458,1.3816925734024181
Charlisse Leger-Walker,dreb_75,3.250915750915751,31.543624161073826,43.24324324324324,22.0,False,3.984819734345351,3.4554973821989527
