Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,TeamId,TeamName,TeamAbbreviation,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Corner3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls
40:00,81,82,15.0,16,163,20.0,29.0,4.0,4.0,4.0,8,1.0,5.0,5.0,4,27,1.0,6.0,,7.0,25,42,5,32,11,76,5.0,9.0,1.0,6.0,3.0,16.0,4.0,7.0,,8.0,1.0,9.0,26,24,15.0,,4.0,27,4,3.0,13,5.0,18,4.0,10.0,2.0,1.0,41,10.0,9.0,8,23,1.0,32,19,51,7,5.0,2.0,13,3.0,9.0,6.0,4.0,19,3.0,6,12,1.0,13,,15,1.0,6,1.0,6.0,1.0,1.0,3.0,2.0,7.0,7.0,60,9.0,15.0,0.52,0.5652173913043478,1.0,0.15625,0.16666666666666666,,0.15625,0.5952380952380952,0.5555555555555556,0.5714285714285714,0.4391891891891892,0.43333333333333335,0.26666666666666666,0.475,0.5,0.3,0.43243243243243246,0.07142857142857142,0.125,,0.6842105263157895,1.0,0.6764705882352942,0.5294117647058824,0.5714285714285714,0.38461538461538464,0.6458333333333334,0.4418604651162791,1.0,0.25,0.4090909090909091,0.6666666666666666,0.6363636363636364,0.75,0.6363636363636364,0.3333333333333333,97.8,1.0,15.435802469135801,14.020731707317074,14.38888888888889,13.084146341463416,0.3918918918918919,0.6896551724137931,0.7407407407407407,0.5,0.10810810810810811,0.5,0.5714285714285714,0.5,0.06756756756756757,0.2,0.2,1.0,0.06756756756756757,0.36486486486486486,0.14814814814814814,0.14814814814814814,1.0,0.26666666666666666,1.0,0.4,0.16666666666666666,0.4666666666666667,,0.8243243243243243,0.14814814814814814,0.5132493243243242,0.4700944444444445,0.47441,0.0875,0.1276595744680851,0.030303030303030304,0.21052631578947367,0.11842105263157894,5.595238095238095,24.825,0.18518518518518517,2026-07-22,1022600198,MIN,1611661328,SEA,SEA,7.0,4.0,7.0,1.0,,1.0,,1.0,,1.0,1.0,,,,2.0,,,,0.06896551724137931,,0.2,0.2,1.0,0.4666666666666667,0.5714285714285714,0.06666666666666667,,,,,2.0,,2.0,,,0.4444444444444444,0.25,0.05,0.5,,,,,,,1.0,,1.0,,
40:00,78,81,20.0,14,159,12.0,23.0,4.0,7.0,8.0,19,1.0,3.0,7.0,8,27,1.0,7.0,1.0,7.0,21,45,11,34,20,95,4.0,7.0,1.0,8.0,3.0,14.0,2.0,9.0,2.0,9.0,11.0,21.0,20,22,21.0,12.0,4.0,27,8,3.0,10,7.0,17,4.0,8.0,1.0,1.0,41,8.0,9.0,7,14,,21,17,38,6,5.0,1.0,3,,3.0,2.0,,5,1.0,11,22,1.0,21,2.0,27,1.0,9,2.0,2.0,,,,2.0,2.0,1.0,81,21.0,20.0,0.47619047619047616,0.5263157894736842,0.6363636363636364,0.3235294117647059,0.125,0.2222222222222222,0.3235294117647059,0.4666666666666667,0.5714285714285714,0.2222222222222222,0.47468354430379744,0.36666666666666664,0.2777777777777778,0.521978021978022,0.4375,0.4375,0.43037974683544306,0.06666666666666667,0.05263157894736842,,0.6,,0.7,0.375,0.6363636363636364,0.36363636363636365,0.6774193548387096,0.3695652173913043,0.5454545454545454,,0.2222222222222222,1.0,0.6923076923076923,0.6,0.7,,95.4,0.5,16.142307692307693,14.085185185185185,14.792307692307691,13.57777777777778,0.2911392405063291,0.5217391304347826,0.5714285714285714,0.6666666666666666,0.24050632911392406,0.42105263157894735,0.4444444444444444,0.125,0.0379746835443038,0.3333333333333333,0.3333333333333333,1.0,0.08860759493670886,0.34177215189873417,0.2962962962962963,0.2962962962962963,0.5,0.4666666666666667,0.5714285714285714,0.4666666666666667,0.14285714285714285,0.3888888888888889,0.14285714285714285,0.7215189873417721,0.2962962962962963,0.5127993670886076,0.5634,0.4810277777777778,0.125,0.16981132075471697,0.05714285714285714,0.14736842105263157,0.22105263157894736,6.364444444444444,24.86470588235294,0.2564102564102564,2026-07-28,1022600205,IND,1611661328,SEA,SEA,22.0,1.0,3.0,3.0,1.0,2.0,,3.0,,,1.0,,1.0,,,3.0,3.0,,0.08695652173913043,,0.42857142857142855,0.42857142857142855,1.0,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.5,,1.0,,3.0,,3.0,,,0.2727272727272727,1.0,0.06976744186046512,0.5,0.06666666666666667,,,,,,1.0,1.0,,,
40:00,86,88,23.0,12,174,12.0,19.0,1.0,1.0,10.0,19,3.0,7.0,5.0,5,18,,2.0,3.0,10.0,25,45,5,23,24,89,3.0,6.0,,2.0,2.0,8.0,2.0,9.0,3.0,13.0,5.0,18.0,24,26,15.0,,2.0,18,5,6.0,12,5.0,17,5.0,5.0,6.0,1.0,39,6.0,6.0,11,11,3.0,25,13,38,10,5.0,5.0,14,3.0,11.0,6.0,3.0,20,4.0,16,26,1.0,19,1.0,30,1.0,13,1.0,5.0,,,3.0,2.0,5.0,1.0,81,18.0,23.0,0.48,0.5,1.0,0.21739130434782608,,0.23076923076923078,0.21739130434782608,0.5555555555555556,0.5,0.2222222222222222,0.47794117647058826,0.375,0.29545454545454547,0.5426829268292683,0.4444444444444444,0.36,0.3382352941176471,0.13333333333333333,0.15789473684210525,,0.7,1.0,0.55,0.3157894736842105,0.7333333333333333,0.35294117647058826,0.6285714285714286,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.5714285714285714,1.0,0.8571428571428571,0.625,104.4,0.2,14.422093023255814,13.178409090909092,13.804651162790698,12.576136363636364,0.27941176470588236,0.631578947368421,0.75,0.4166666666666667,0.27941176470588236,0.5263157894736842,0.625,0.6,0.10294117647058823,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.07352941176470588,0.2647058823529412,0.2777777777777778,0.29411764705882354,1.0,0.125,1.0,0.25,,0.45454545454545453,0.3,0.6176470588235294,0.2777777777777778,0.4993169117647059,0.34453333333333336,0.43825454545454545,0.1625,0.22807017543859648,,0.0898876404494382,0.20224719101123595,6.94,24.13478260869565,0.26744186046511625,2026-07-31,1022600213,ATL,1611661328,SEA,SEA,35.0,1.0,2.0,,,3.0,1.0,,1.0,,5.0,,,,,1.0,1.0,0.043478260869565216,0.15789473684210525,0.05555555555555555,,,,0.09090909090909091,0.5,0.13636363636363635,,,,1.0,1.0,,3.0,,1.0,0.42857142857142855,0.4,0.034482758620689655,,,,,,,,,,,,
40:00,77,80,15.0,6,157,9.0,14.0,2.0,3.0,9.0,21,2.0,7.0,9.0,6,20,,3.0,,,20,42,9,29,16,83,2.0,4.0,1.0,5.0,1.0,8.0,7.0,13.0,1.0,1.0,,17.0,28,12,21.0,6.0,2.0,20,6,5.0,14,7.0,21,4.0,7.0,5.0,2.0,49,4.0,6.0,12,11,,23,10,33,7,3.0,4.0,2,1.0,1.0,6.0,1.0,8,1.0,9,18,3.0,14,1.0,19,1.0,10,,3.0,,,1.0,2.0,3.0,3.0,75,17.0,15.0,0.7,0.7368421052631579,0.7777777777777778,0.3103448275862069,0.2,1.0,0.3103448275862069,0.47619047619047616,0.5,0.5384615384615384,0.47183098591549294,0.3888888888888889,0.6071428571428571,0.51875,0.4,0.6071428571428571,0.4084507042253521,0.11904761904761904,0.14285714285714285,,0.25,,0.7857142857142857,0.2727272727272727,0.631578947368421,0.21052631578947367,0.696969696969697,0.24390243902439024,0.25,0.2,0.21428571428571427,0.8,0.7777777777777778,,0.6666666666666666,0.5,94.2,1.0,14.655844155844155,15.89375,14.058441558441558,14.905000000000001,0.19718309859154928,0.6428571428571429,0.75,0.7777777777777778,0.29577464788732394,0.42857142857142855,0.5,0.5555555555555556,0.09859154929577464,0.2857142857142857,0.2857142857142857,1.0,0.1267605633802817,0.28169014084507044,0.3,0.3157894736842105,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,0.6056338028169014,0.3,0.4904105633802817,0.5366,0.4604,0.125,0.19607843137254902,,0.0963855421686747,0.20481927710843373,6.504761904761905,24.162068965517243,0.19480519480519481,2026-08-03,1022600223,NYL,1611661328,SEA,SEA,14.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,0.034482758620689655,0.14285714285714285,0.05,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.6666666666666666,0.07142857142857142,1.0,1.0,2.0,,2.0,,,,,0.4,0.2,0.05714285714285714,0.5,0.2222222222222222,0.5,1.0,,,,,,,,
40:00,79,81,19.0,13,160,17.0,29.0,2.0,4.0,9.0,22,3.0,6.0,3.0,6,19,,1.0,3.0,4.0,29,57,7,22,7,86,5.0,9.0,,2.0,1.0,11.0,7.0,13.0,3.0,4.0,3.0,26.0,32,26,21.0,,4.0,19,6,3.0,16,7.0,23,6.0,7.0,6.0,3.0,53,5.0,8.0,10,14,,24,14,38,7,6.0,1.0,7,3.0,6.0,3.0,1.0,10,2.0,10,19,,13,,11,3.0,7,,3.0,,,1.0,2.0,3.0,2.0,75,26.0,19.0,0.5517241379310345,0.5925925925925926,1.0,0.3181818181818182,,0.75,0.3181818181818182,0.5087719298245614,0.5555555555555556,0.5384615384615384,0.5,0.45454545454545453,0.6764705882352942,0.5180722891566265,0.4583333333333333,0.6842105263157895,0.27848101265822783,0.05263157894736842,0.045454545454545456,,0.7,,0.8235294117647058,0.2857142857142857,0.5,0.3333333333333333,0.6486486486486487,0.3023255813953488,0.3076923076923077,,0.3076923076923077,0.75,0.8181818181818182,1.0,0.35714285714285715,0.8333333333333334,96.0,0.6666666666666666,15.2873417721519,14.719753086419752,14.569620253164556,13.866666666666667,0.3670886075949367,0.5862068965517241,0.6296296296296297,0.4117647058823529,0.27848101265822783,0.4090909090909091,0.42857142857142855,0.6666666666666666,0.0759493670886076,0.5,0.5,1.0,0.0379746835443038,0.24050632911392406,0.3157894736842105,0.3157894736842105,1.0,0.36363636363636365,0.5,0.09090909090909091,,0.23529411764705882,0.75,0.6455696202531646,0.3157894736842105,0.5066930379746836,0.5638833333333334,0.49425882352941175,0.08433734939759036,0.11475409836065574,,0.12790697674418605,0.3023255813953488,5.661403508771929,25.154545454545453,0.24050632911392406,2026-08-05,1022600227,NYL,1611661328,SEA,SEA,23.0,4.0,7.0,1.0,,,,1.0,,,2.0,,1.0,,,,,,0.06896551724137931,,0.3333333333333333,0.3333333333333333,1.0,0.4117647058823529,0.5714285714285714,,,,1.0,1.0,3.0,,2.0,,0.5,0.3333333333333333,0.5,0.075,0.5,0.09090909090909091,,,,,,,,,,
40:00,80,82,6.0,9,162,9.0,12.0,2.0,3.0,8.0,15,2.0,5.0,3.0,12,33,2.0,4.0,2.0,4.0,19,32,13,36,16,93,4.0,5.0,2.0,4.0,,14.0,,,2.0,4.0,3.0,9.0,20,18,27.0,12.0,6.0,33,12,,10,9.0,19,8.0,4.0,5.0,1.0,47,6.0,4.0,16,7,2.0,25,10,35,6,4.0,2.0,6,2.0,6.0,8.0,,14,1.0,8,20,1.0,17,1.0,19,2.0,8,,5.0,1.0,1.0,2.0,3.0,6.0,4.0,79,9.0,6.0,0.5263157894736842,0.625,0.6923076923076923,0.3611111111111111,0.5,0.5,0.3611111111111111,0.59375,0.8,,0.5661764705882353,0.7777777777777778,0.75,0.6118421052631579,0.7777777777777778,0.75,0.5294117647058824,,,,0.42857142857142855,1.0,0.6363636363636364,0.3076923076923077,0.7619047619047619,0.2608695652173913,0.71875,0.2777777777777778,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.75,0.5,1.0,0.6875,1.0,97.2,0.6666666666666666,14.627500000000001,14.997560975609755,13.9225,14.339024390243901,0.17647058823529413,0.75,0.75,0.4444444444444444,0.22058823529411764,0.5333333333333333,0.5333333333333333,0.625,0.07352941176470588,0.4,0.4,0.5,0.04411764705882353,0.4852941176470588,0.36363636363636365,0.375,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.5,1.0,0.5,0.7058823529411765,0.36363636363636365,0.4932441176470588,0.54916,0.410475,0.10810810810810811,0.21052631578947367,,0.15053763440860216,0.0967741935483871,7.0,25.12777777777778,0.075,2026-08-08,1022600238,PDX,1611661328,SEA,SEA,11.0,,,1.0,,,1.0,1.0,,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.027777777777777776,,0.030303030303030304,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,,2.0,,,0.6666666666666666,,0.02857142857142857,,,,,,,,1.0,,,,
40:00,85,86,28.0,8,171,10.0,17.0,1.0,2.0,10.0,24,4.0,9.0,4.0,7,17,2.0,3.0,2.0,6.0,24,50,8,21,25,97,3.0,8.0,2.0,3.0,1.0,13.0,6.0,14.0,2.0,7.0,14.0,32.0,30,18,21.0,3.0,2.0,17,7,3.0,15,7.0,22,6.0,8.0,4.0,3.0,51,2.0,9.0,5,22,2.0,29,12,41,9,8.0,1.0,9,2.0,8.0,5.0,1.0,14,4.0,14,20,1.0,22,1.0,28,4.0,9,,4.0,,,3.0,1.0,4.0,3.0,84,28.0,26.0,0.625,0.6521739130434783,0.875,0.38095238095238093,0.6666666666666666,0.2857142857142857,0.38095238095238093,0.48,0.375,0.42857142857142855,0.5070422535211268,0.5454545454545454,0.42857142857142855,0.5843373493975904,0.5909090909090909,0.5714285714285714,0.29577464788732394,0.06,0.08333333333333333,,0.6428571428571429,1.0,0.7857142857142857,0.34615384615384615,0.35714285714285715,0.15384615384615385,0.6428571428571429,0.28205128205128205,0.2857142857142857,0.4,0.2,0.9,0.7142857142857143,0.75,0.36363636363636365,0.3333333333333333,102.6,0.75,14.756470588235294,13.322093023255814,14.01764705882353,12.897674418604652,0.23943661971830985,0.5882352941176471,0.625,0.8,0.3380281690140845,0.4166666666666667,0.45454545454545453,0.4,0.1267605633802817,0.4444444444444444,0.4444444444444444,0.75,0.056338028169014086,0.23943661971830985,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.18181818181818182,0.5,0.2727272727272727,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.5352112676056338,0.4117647058823529,0.4891753521126761,0.510575,0.46271666666666667,0.11842105263157894,0.16363636363636364,,0.13402061855670103,0.32989690721649484,7.736000000000001,24.804761904761904,0.32941176470588235,2026-08-10,1022600244,CHI,1611661328,SEA,SEA,16.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,3.0,,2.0,7.0,5.0,,0.058823529411764705,,0.25,0.25,1.0,0.09523809523809523,0.5,0.047619047619047616,,,,1.0,1.0,,2.0,,1.0,0.42857142857142855,,0.027777777777777776,,,,,,,,1.0,,,,
40:00,80,81,13.0,14,161,10.0,20.0,2.0,6.0,2.0,20,1.0,2.0,10.0,13,29,1.0,2.0,1.0,5.0,13,42,14,39,14,82,3.0,11.0,1.0,3.0,7.0,16.0,4.0,11.0,1.0,7.0,,11.0,12,14,36.0,6.0,4.0,29,13,4.0,6,12.0,18,11.0,6.0,,,48,8.0,10.0,16,12,3.0,31,19,50,5,4.0,1.0,8,1.0,6.0,4.0,2.0,12,1.0,8,17,1.0,17,2.0,17,2.0,8,,4.0,,,1.0,3.0,4.0,3.0,66,11.0,13.0,0.46153846153846156,0.5454545454545454,0.8571428571428571,0.358974358974359,0.3333333333333333,0.14285714285714285,0.358974358974359,0.30952380952380953,0.2727272727272727,0.36363636363636365,0.41975308641975306,0.32142857142857145,0.3055555555555556,0.4659090909090909,0.4444444444444444,0.3055555555555556,0.48148148148148145,0.09523809523809523,0.2,,0.6666666666666666,0.75,0.75,0.35714285714285715,0.64,0.32,0.6829268292682927,0.33962264150943394,0.3888888888888889,,0.375,0.8333333333333334,0.6666666666666666,1.0,0.6470588235294118,0.625,96.6,0.75,14.742500000000001,15.069135802469134,13.92125,13.885185185185183,0.24691358024691357,0.5,0.5,0.6,0.24691358024691357,0.1,0.125,,0.024691358024691357,0.5,0.5,,0.12345679012345678,0.35802469135802467,0.4482758620689655,0.4482758620689655,0.8461538461538461,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.5,0.2777777777777778,0.2,0.7283950617283951,0.4482758620689655,0.49445625,0.5167333333333333,0.42956176470588237,0.09195402298850575,0.16666666666666666,,0.1951219512195122,0.13414634146341464,6.090476190476191,25.18974358974359,0.1625,2026-08-14,1022600255,PDX,1611661328,SEA,SEA,19.0,3.0,4.0,1.0,,2.0,,1.0,,,,,1.0,,,1.0,,,,,0.1,0.1,1.0,0.2222222222222222,0.75,0.1111111111111111,,,1.0,1.0,4.0,1.0,2.0,,1.0,0.3,0.2222222222222222,0.08163265306122448,0.5,0.07142857142857142,,,,,,1.0,,,,
40:00,89,92,23.0,7,181,15.0,23.0,1.0,2.0,8.0,23,,2.0,7.0,5,17,,2.0,3.0,4.0,23,48,6,24,16,80,1.0,4.0,,2.0,,2.0,5.0,10.0,3.0,6.0,11.0,30.0,30,16,18.0,,2.0,17,5,7.0,15,6.0,21,5.0,10.0,5.0,,48,2.0,7.0,11,21,1.0,33,9,42,7,5.0,2.0,11,4.0,8.0,7.0,3.0,18,2.0,12,17,,23,3.0,20,1.0,6,,12.0,1.0,1.0,6.0,6.0,13.0,7.0,78,30.0,23.0,0.6521739130434783,0.6818181818181818,1.0,0.25,,0.5,0.25,0.4791666666666667,0.25,0.5,0.4444444444444444,0.16666666666666666,0.59375,0.49382716049382713,0.16666666666666666,0.6521739130434783,0.3333333333333333,0.14583333333333334,0.2608695652173913,,0.6111111111111112,1.0,0.7241379310344828,0.2916666666666667,0.6470588235294118,0.1111111111111111,0.6956521739130435,0.21428571428571427,0.21428571428571427,,0.08333333333333333,0.8461538461538461,0.7142857142857143,,0.75,0.4,108.6,0.5384615384615384,13.30561797752809,13.215217391304348,12.8,12.592391304347826,0.3194444444444444,0.6521739130434783,0.6818181818181818,0.6666666666666666,0.3194444444444444,0.34782608695652173,0.47058823529411764,0.625,0.027777777777777776,,,,0.09722222222222222,0.2361111111111111,0.29411764705882354,0.29411764705882354,1.0,0.3333333333333333,0.5,0.3333333333333333,,0.25,0.75,0.6527777777777778,0.29411764705882354,0.5133035211267606,0.49915,0.5148,0.07792207792207792,0.11320754716981132,,0.025,0.375,5.633333333333333,26.145833333333332,0.25842696629213485,2026-08-16,1022600259,CHI,1611661328,SEA,SEA,15.0,4.0,5.0,1.0,,2.0,,1.0,,3.0,2.0,,,,,4.0,4.0,,0.043478260869565216,,0.14285714285714285,0.14285714285714285,1.0,0.3125,0.8,0.125,,,,,1.0,,3.0,,,0.5,0.16666666666666666,0.02857142857142857,,,,,,,,,,,,
40:00,87,89,31.0,10,176,15.0,18.0,1.0,2.0,7.0,14,3.0,4.0,9.0,10,22,2.0,4.0,2.0,9.0,25,36,10,31,26,106,2.0,4.0,2.0,4.0,3.0,13.0,9.0,11.0,2.0,12.0,16.0,40.0,38,12,21.0,9.0,,22,10,2.0,19,7.0,26,7.0,12.0,4.0,3.0,59,8.0,4.0,15,19,4.0,38,12,50,9,8.0,1.0,5,5.0,1.0,13.0,4.0,18,4.0,5,23,3.0,25,,31,2.0,9,,5.0,,,,5.0,5.0,1.0,93,40.0,31.0,0.76,0.76,0.7,0.3225806451612903,0.5,0.16666666666666666,0.3225806451612903,0.6944444444444444,0.5,0.8181818181818182,0.5970149253731343,0.625,0.5217391304347826,0.6481481481481481,0.6666666666666666,0.625,0.4626865671641791,0.05555555555555555,0.07142857142857142,,0.2777777777777778,0.6666666666666666,0.59375,0.36363636363636365,0.8333333333333334,0.4,0.68,0.3870967741935484,0.14285714285714285,1.0,0.36363636363636365,0.5,0.6111111111111112,0.6,0.8666666666666667,0.6666666666666666,105.6,0.2,12.528735632183908,14.719101123595506,11.711494252873562,13.86179775280899,0.26865671641791045,0.8333333333333334,0.8823529411764706,0.8,0.208955223880597,0.5,0.5384615384615384,0.5714285714285714,0.05970149253731343,0.75,0.75,1.0,0.13432835820895522,0.3283582089552239,0.45454545454545453,0.45454545454545453,0.7,0.25,0.5,0.5,0.5,0.391304347826087,0.2222222222222222,0.7313432835820896,0.45454545454545453,0.5227590909090909,0.4765125,0.5404795454545455,0.12162162162162163,0.20930232558139536,,0.12264150943396226,0.37735849056603776,5.852777777777778,25.374193548387098,0.3563218390804598,2026-05-08,1022600001,CON,1611661313,NYL,NYL,24.0,7.0,7.0,,,3.0,,,,1.0,2.0,,3.0,,7.0,7.0,7.0,,0.05555555555555555,,,,,0.30434782608695654,1.0,0.13043478260869565,,,,,,2.0,4.0,,,0.6666666666666666,0.4444444444444444,,,,,,1.0,,,0.5,,,,
45:00,87,85,29.0,10,172,15.0,17.0,3.0,3.0,8.0,23,1.0,2.0,10.0,6,17,1.0,4.0,2.0,5.0,24,42,9,27,23,98,3.0,4.0,1.0,4.0,5.0,14.0,5.0,9.0,2.0,7.0,16.0,32.0,24,24,21.0,6.0,6.0,17,6,1.0,12,7.0,19,4.0,7.0,5.0,,45,5.0,4.0,11,15,4.0,30,10,40,7,6.0,1.0,7,3.0,3.0,9.0,4.0,16,6.0,11,31,4.0,27,,28,2.0,6,1.0,4.0,1.0,,1.0,3.0,5.0,5.0,84,32.0,29.0,0.5,0.5714285714285714,0.7777777777777778,0.3333333333333333,0.25,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.75,0.5555555555555556,0.5434782608695652,0.5625,0.5,0.6049382716049383,0.7,0.6153846153846154,0.391304347826087,0.023809523809523808,0.043478260869565216,,0.4375,0.8,0.6,0.23529411764705882,0.55,0.29411764705882354,0.5777777777777777,0.2647058823529412,0.21428571428571427,,0.3,0.5,0.6666666666666666,0.5,0.5384615384615384,0.5714285714285714,91.73333333333333,1.0,15.077011494252874,16.332941176470587,14.317241379310346,15.154117647058822,0.2463768115942029,0.8823529411764706,0.8823529411764706,0.4666666666666667,0.3333333333333333,0.34782608695652173,0.36363636363636365,0.625,0.028985507246376812,0.5,0.5,,0.14492753623188406,0.2463768115942029,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.375,1.0,0.5,0.25,0.3125,0.4,0.6376811594202898,0.35294117647058826,0.4920427536231884,0.5255375,0.484121875,0.0945945945945946,0.13043478260869565,0.03571428571428571,0.14285714285714285,0.32653061224489793,6.2714285714285705,24.392592592592592,0.3333333333333333,2026-05-10,1022600008,WAS,1611661313,NYL,NYL,33.0,3.0,4.0,3.0,,2.0,,3.0,1.0,,,,1.0,,3.0,7.0,7.0,,,,0.3,0.3,1.0,0.25,0.75,0.125,,,,1.0,1.0,,5.0,,0.3333333333333333,0.5,0.2857142857142857,0.030303030303030304,,,,,,,1.0,,,,,
