player_id,player_name,espn_athlete_id,espn_player_name,team_abbreviation,eligibility_type,date_of_birth,age_on_cutoff,experience_years,eligible_flag,active,status_type,review_status,reviewed_by,reviewed_at,source_system,source_url,source_snapshot_path,source_snapshot_sha256,source_as_of,identity_match_method
204365,Erica Wheeler,2491214,Erica Wheeler,LAS,experience_le_3,1991-05-02T07:00Z,35,11,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2491214/erica-wheeler,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1629496,Ezi Magbegor,4420318,Ezi Magbegor,SEA,experience_le_3,1999-08-13T07:00Z,27,7,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4420318/ezi-magbegor,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643428,Flau'jae Johnson,4698736,Flau'jae Johnson,SEA,experience_le_3,2003-11-03T08:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4698736/flaujae-johnson,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643494,Frieda Buhner,5105406,Frieda Buhner,PDX,experience_le_3,2004-05-28T07:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5105406/frieda-buhner,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1628931,Gabby Williams,3142328,Gabby Williams,GSV,experience_le_3,1996-09-09T07:00Z,29,8,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3142328/gabby-williams,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643447,Gabriela Jaquez,4858656,Gabriela Jaquez,CHI,experience_le_3,2003-11-19T08:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4858656/gabriela-jaquez,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642781,Georgia Amoore,4704180,Georgia Amoore,WAS,experience_le_3,2001-04-03T07:00Z,25,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4704180/georgia-amoore,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643429,Gianna Kneepkens,4898898,Gianna Kneepkens,CON,experience_le_3,2003-03-04T08:00Z,23,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4898898/gianna-kneepkens,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643453,Grace VanSlooten,5105731,Grace VanSlooten,IND,experience_le_3,2004-06-16T07:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5105731/grace-vanslooten,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642817,Hailey Van Lith,4433412,Hailey Van Lith,CON,experience_le_3,2001-09-09T07:00Z,24,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4433412/hailey-van-lith,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1641650,Haley Jones,4595910,Haley Jones,DAL,experience_le_3,2001-05-23T07:00Z,25,4,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4595910/haley-jones,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1629566,Han Xu,4337216,Han Xu,NYL,experience_le_3,1999-10-31T07:00Z,26,4,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4337216/han-xu,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1641683,Holly Winterburn,4433690,Holly Winterburn,PDX,experience_le_3,2000-10-01T07:00Z,25,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4433690/holly-winterburn,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643469,Indya Nivar,5105740,Indya Nivar,ATL,experience_le_3,2004-01-16T08:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5105740/indya-nivar,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
204330,Isabelle Harrison,2566453,Isabelle Harrison,TOR,experience_le_3,1993-09-27T07:00Z,32,9,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2566453/isabelle-harrison,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642302,Isobel Borlase,5208983,Isobel Borlase,ATL,experience_le_3,2004-09-12T07:00Z,21,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5208983/isobel-borlase,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642808,JJ Quinerly,4434015,JJ Quinerly,DAL,experience_le_3,2002-10-24T07:00Z,23,1,True,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4434015/jj-quinerly,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1629498,Jackie Young,4065870,Jackie Young,LVA,experience_le_3,1997-09-16T07:00Z,28,8,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4065870/jackie-young,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642292,Jacy Sheldon,4432865,Jacy Sheldon,CHI,experience_le_3,2000-08-23T07:00Z,25,3,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4432865/jacy-sheldon,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1631141,Jade Melbourne,5017726,Jade Melbourne,SEA,experience_le_3,2002-08-18T07:00Z,24,4,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5017726/jade-melbourne,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642767,Janelle Salaun,4790264,Janelle Salaun,GSV,experience_le_3,2001-09-05T07:00Z,24,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4790264/janelle-salaun,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642320,Jaylyn Sherrod,4433386,Jaylyn Sherrod,ATL,experience_le_3,2001-10-21T07:00Z,24,3,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4433386/jaylyn-sherrod,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1629491,Jessica Shepard,3906949,Jessica Shepard,DAL,experience_le_3,1996-09-11T07:00Z,29,6,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3906949/jessica-shepard,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
204319,Jewell Loyd,2987869,Jewell Loyd,LVA,experience_le_3,1993-10-05T07:00Z,32,12,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2987869/jewell-loyd,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1630148,Jihyun Park,4874375,Jihyun Park,LAS,experience_le_3,2000-04-07T07:00Z,26,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4874375/jihyun-park,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1627673,Jonquel Jones,2999101,Jonquel Jones,NYL,experience_le_3,1994-01-05T08:00Z,32,10,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2999101/jonquel-jones,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643527,Jordan Harrison,5108051,Jordan Harrison,PDX,experience_le_3,2004-04-26T07:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5108051/jordan-harrison,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1641651,Jordan Horston,4432830,Jordan Horston,SEA,experience_le_3,2001-05-21T07:00Z,25,3,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4432830/jordan-horston,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1628886,Jordin Canada,3142250,Jordin Canada,ATL,experience_le_3,1995-08-11T07:00Z,31,9,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3142250/jordin-canada,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643505,Jovana Nogic,3906769,Jovana Nogic,PHX,experience_le_3,1997-12-17T08:00Z,28,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3906769/jovana-nogic,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1630115,Joyner Holmes,4068161,Joyner Holmes,SEA,experience_le_3,1998-02-22T08:00Z,28,4,False,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4068161/joyner-holmes,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1627700,Julie Allemand,4001679,Julie Allemand,TOR,experience_le_3,1996-07-07T07:00Z,30,4,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4001679/julie-allemand,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642210,Julie Vanloo,2566110,Julie Vanloo,NYL,experience_le_3,1993-02-10T08:00Z,33,2,True,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2566110/julie-vanloo,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642794,Juste Jocyte,5277552,Juste Jocyte,GSV,experience_le_3,2005-11-19T08:00Z,20,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5277552/juste-jocyte,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643495,Justine Pissott,4682855,Justine Pissott,LVA,experience_le_3,2004-02-04T08:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4682855/justine-pissott,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1627674,Kahleah Copper,2998938,Kahleah Copper,PHX,experience_le_3,1994-08-28T07:00Z,31,11,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2998938/kahleah-copper,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1630097,Kaila Charles,4065780,Kaila Charles,GSV,experience_le_3,1998-03-23T08:00Z,28,6,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4065780/kaila-charles,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642822,Kaitlyn Chen,4899328,Kaitlyn Chen,GSV,experience_le_3,2002-02-22T08:00Z,24,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4899328/kaitlyn-chen,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1630154,Kamiah Smalls,4068346,Kamiah Smalls,PDX,experience_le_3,1998-04-17T07:00Z,28,3,True,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4068346/kamiah-smalls,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642289,Kamilla Cardoso,4433405,Kamilla Cardoso,CHI,experience_le_3,2001-04-30T07:00Z,25,3,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4433405/kamilla-cardoso,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1628317,Karlie Samuelson,3056730,Karlie Samuelson,PDX,experience_le_3,1995-05-10T07:00Z,31,8,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3056730/karlie-samuelson,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642324,Kate Martin,4398907,Kate Martin,LAS,experience_le_3,2000-06-05T07:00Z,26,3,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4398907/kate-martin,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1629478,Katie Lou Samuelson,3917453,Katie Lou Samuelson,SEA,experience_le_3,1997-06-13T07:00Z,29,6,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3917453/katie-lou-samuelson,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
203405,Kayla Alexander,2491232,Kayla Alexander,TOR,experience_le_3,1991-01-05T08:00Z,35,7,False,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2491232/kayla-alexander,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
203825,Kayla McBride,2529205,Kayla McBride,MIN,experience_le_3,1992-06-25T07:00Z,34,13,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2529205/kayla-mcbride,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
203866,Kayla Thornton,2529622,Kayla Thornton,GSV,experience_le_3,1992-10-20T07:00Z,33,11,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2529622/kayla-thornton,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1628909,Kelsey Mitchell,3142191,Kelsey Mitchell,IND,experience_le_3,1995-11-12T08:00Z,30,9,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3142191/kelsey-mitchell,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1628276,Kelsey Plum,3065570,Kelsey Plum,PHX,experience_le_3,1994-08-24T07:00Z,31,9,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3065570/kelsey-plum,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1629568,Kennedy Burke,3922628,Kennedy Burke,CON,experience_le_3,1997-02-14T08:00Z,29,7,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3922628/kennedy-burke,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1628915,Kia Nurse,3142327,Kia Nurse,TOR,experience_le_3,1996-02-22T08:00Z,30,8,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3142327/kia-nurse,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
204329,Kiah Stokes,2590093,Kiah Stokes,GSV,experience_le_3,1993-03-30T08:00Z,33,11,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/2590093/kiah-stokes,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1630461,Kiana Williams,4282168,Kiana Williams,LAS,experience_le_3,1999-04-09T07:00Z,27,5,False,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4282168/kiana-williams,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1631006,Kierstan Bell,4433633,Kierstan Bell,LVA,experience_le_3,2000-03-16T08:00Z,26,5,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4433633/kierstan-bell,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642792,Kiki Iriafen,4898384,Kiki Iriafen,WAS,experience_le_3,2003-08-26T07:00Z,22,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4898384/kiki-iriafen,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643445,Kiki Rice,4565505,Kiki Rice,TOR,experience_le_3,2004-01-14T08:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4565505/kiki-rice,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642768,Kyara Linskens,4873359,Kyara Linskens,PHX,experience_le_3,1996-11-13T08:00Z,29,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4873359/kyara-linskens,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1641656,Laeticia Amihere,4432834,Laeticia Amihere,GSV,experience_le_3,2001-07-10T07:00Z,25,4,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4432834/laeticia-amihere,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643420,Laura Juskaite,5345444,Laura Juskaite,TOR,experience_le_3,1997-09-22T07:00Z,28,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5345444/laura-juskaite,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643461,Laura Ziegler,5107515,Laura Ziegler,LAS,experience_le_3,2002-07-23T07:00Z,24,0,True,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5107515/laura-ziegler,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1643427,Lauren Betts,5105737,Lauren Betts,WAS,experience_le_3,2003-10-15T07:00Z,22,0,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5105737/lauren-betts,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642303,Leila Lacan,5208981,Leila Lacan,CON,experience_le_3,2004-06-02T07:00Z,22,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/5208981/leila-lacan,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1630142,Leonie Fiebich,4683006,Leonie Fiebich,NYL,experience_le_3,2000-01-10T08:00Z,26,3,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4683006/leonie-fiebich,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1631118,Lexi Held,4399342,Lexi Held,PHX,experience_le_3,1999-12-28T08:00Z,26,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4399342/lexi-held,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1628882,Lexie Brown,3058892,Lexie Brown,SEA,experience_le_3,1994-10-27T07:00Z,31,8,False,False,free-agent,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/3058892/lexie-brown,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1631086,Lexie Hull,4398829,Lexie Hull,IND,experience_le_3,1999-09-13T07:00Z,26,5,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4398829/lexie-hull,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1629574,Li Yueru,4336633,Li Yueru,DAL,experience_le_3,1999-03-28T08:00Z,27,4,False,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4336633/li-yueru,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642820,Liatu King,4596309,Liatu King,MIN,experience_le_3,2002-02-10T08:00Z,24,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4596309/liatu-king,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
1642802,Lucy Olsen,4433815,Lucy Olsen,WAS,experience_le_3,2003-05-26T07:00Z,23,2,True,True,active,pending,,,ESPN,https://www.espn.com/wnba/player/bio/_/id/4433815/lucy-olsen,analysis/role_fulfillment_matrix/data/live_inputs/player_core_2026.csv,e5b1f81f0caf215ee0996544f095f7cfbde50f22f6c81e8519af9eb2fae09c26,2026-08-22,normalized_full_name_exact
